Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-236 b,planet,Radius [Rjup] errorplus,0.01094,,0.011,Kepler-236.xml
Kepler-237 b,planet,Radius [Rjup],0.12849,,0.126,Kepler-237.xml
Kepler-237 b,planet,Radius [Rjup] errorminus,0.06835,,0.067,Kepler-237.xml
Kepler-237 b,planet,Radius [Rjup] errorplus,0.06835,,0.067,Kepler-237.xml
EPIC 201208431 b,planet,Radius [Rjup],0.218,,0.211,EPIC 201208431.xml
EPIC 201208431 b,planet,Radius [Rjup] errorminus,0.037,,0.036,EPIC 201208431.xml
EPIC 201208431 b,planet,Radius [Rjup] errorplus,0.037,,0.036,EPIC 201208431.xml
Kepler-80 f,planet,Radius [Rjup],0.110,,0.108,Kepler-80.xml
Kepler-80 f,planet,Radius [Rjup] errorminus,0.003,,0.004,Kepler-80.xml
Kepler-80 f,planet,Orbital period [days],0.986787060,,0.98678730,Kepler-80.xml
Kepler-80 f,planet,Orbital period [days] errorminus,0.000001580,,0.00000006,Kepler-80.xml
Kepler-80 f,planet,Orbital period [days] errorplus,0.000001580,,0.00000006,Kepler-80.xml
EPIC 201384232 b,planet,Radius [Rjup],0.230,,0.223,EPIC 201384232.xml
EPIC 201384232 b,planet,Radius [Rjup] errorminus,0.081,,0.079,EPIC 201384232.xml
EPIC 201384232 b,planet,Radius [Rjup] errorplus,0.081,,0.079,EPIC 201384232.xml
EPIC 201393098 b,planet,Radius [Rjup],0.246,,0.238,EPIC 201393098.xml
EPIC 201393098 b,planet,Radius [Rjup] errorminus,0.052,,0.050,EPIC 201393098.xml
EPIC 201393098 b,planet,Radius [Rjup] errorplus,0.052,,0.050,EPIC 201393098.xml
EPIC 201465501 b,planet,Radius [Rjup],0.2007,,0.201,EPIC 201465501.xml
EPIC 201465501 b,planet,Radius [Rjup] errorminus,0.0856,,0.086,EPIC 201465501.xml
EPIC 201465501 b,planet,Radius [Rjup] errorplus,0.0473,,0.047,EPIC 201465501.xml
EPIC 201577035 b,planet,Mass [Mjup],0.0850,,0.08495,EPIC 201577035.xml
EPIC 201577035 b,planet,Mass [Mjup] errorminus,0.0503,,0.05034,EPIC 201577035.xml
EPIC 201577035 b,planet,Mass [Mjup] errorplus,0.0535,,0.05349,EPIC 201577035.xml
EPIC 201577035 b,planet,Radius [Rjup],0.3426,,0.343,EPIC 201577035.xml
EPIC 201577035 b,planet,Radius [Rjup] errorminus,0.0303,,0.030,EPIC 201577035.xml
EPIC 201577035 b,planet,Radius [Rjup] errorplus,0.0312,,0.031,EPIC 201577035.xml
EPIC 201596316 b,planet,Radius [Rjup],0.695,,0.674,EPIC 201596316.xml
EPIC 201596316 b,planet,Radius [Rjup] errorminus,0.859,,0.832,EPIC 201596316.xml
EPIC 201596316 b,planet,Radius [Rjup] errorplus,0.859,,0.832,EPIC 201596316.xml
EPIC 201613023 b,planet,Radius [Rjup],0.214,,0.208,EPIC 201613023.xml
EPIC 201613023 b,planet,Radius [Rjup] errorminus,0.053,,0.052,EPIC 201613023.xml
EPIC 201613023 b,planet,Radius [Rjup] errorplus,0.053,,0.052,EPIC 201613023.xml
EPIC 201635569 b,planet,Radius [Rjup],0.443,,0.429,EPIC 201635569.xml
EPIC 201635569 b,planet,Radius [Rjup] errorminus,0.039,,0.037,EPIC 201635569.xml
EPIC 201635569 b,planet,Radius [Rjup] errorplus,0.039,,0.037,EPIC 201635569.xml
EPIC 201736247 b,planet,Radius [Rjup],0.228,,0.221,EPIC 201736247.xml
EPIC 201736247 b,planet,Radius [Rjup] errorminus,0.028,,0.027,EPIC 201736247.xml
EPIC 201736247 b,planet,Radius [Rjup] errorplus,0.028,,0.027,EPIC 201736247.xml
EPIC 201855371 b,planet,Radius [Rjup],0.205,,0.199,EPIC 201855371.xml
EPIC 201912552 b,planet,Radius [Rjup],0.206,,0.200,EPIC 201912552.xml
LkCa 15 b,planet,Discovery year,2011,,2015,LkCa 15.xml
Kepler-454 b,planet,Mass [Mjup] errorminus,0.00441,,0.00440,Kepler-454.xml
Kepler-454 b,planet,Mass [Mjup] errorplus,0.00441,,0.00440,Kepler-454.xml
Kepler-454 b,planet,Radius [Rjup],0.2114,,0.211,Kepler-454.xml
Kepler-454 b,planet,Radius [Rjup] errorminus,0.0116,,0.012,Kepler-454.xml
Kepler-454 b,planet,Radius [Rjup] errorplus,0.0116,,0.012,Kepler-454.xml
HD 33844 b,planet,Mass [Mjup],1.92,,1.96000,HD 33844.xml
HD 33844 b,planet,Mass [Mjup] errorminus,0.11,,0.12000,HD 33844.xml
HD 33844 b,planet,Mass [Mjup] errorplus,0.11,,0.12000,HD 33844.xml
HD 33844 b,planet,Orbital period [days],547.9,,551.40000000,HD 33844.xml
HD 33844 b,planet,Orbital period [days] errorminus,6.4,,7.80000000,HD 33844.xml
HD 33844 b,planet,Orbital period [days] errorplus,6.4,,7.80000000,HD 33844.xml
HD 33844 b,planet,Eccentricity,0.16,,0.150000,HD 33844.xml
HD 33844 c,planet,Mass [Mjup],1.68,,1.75000,HD 33844.xml
HD 33844 c,planet,Mass [Mjup] errorminus,0.16,,0.18000,HD 33844.xml
HD 33844 c,planet,Mass [Mjup] errorplus,0.16,,0.18000,HD 33844.xml
HD 33844 c,planet,Orbital period [days],924.3,,916.00000000,HD 33844.xml
HD 33844 c,planet,Orbital period [days] errorminus,32.5,,29.50000000,HD 33844.xml
HD 33844 c,planet,Orbital period [days] errorplus,32.5,,29.50000000,HD 33844.xml
HD 33844 c,planet,Eccentricity,0.09,,0.130000,HD 33844.xml
HD 33844 c,planet,Eccentricity errorminus,0.08,,0.100000,HD 33844.xml
HD 33844 c,planet,Eccentricity errorplus,0.08,,0.100000,HD 33844.xml
Gliese 163 b,planet,Mass [Mjup],0.033344,,0.03500,Gliese 163.xml
Gliese 163 b,planet,Orbital period [days],8.63182,,8.63100000,Gliese 163.xml
Gliese 163 b,planet,Orbital period [days] errorminus,0.00155,,0.00100000,Gliese 163.xml
Gliese 163 b,planet,Orbital period [days] errorplus,0.00155,,0.00100000,Gliese 163.xml
Gliese 163 b,planet,Eccentricity,0.073,,0.110000,Gliese 163.xml
Gliese 163 b,planet,Eccentricity errorminus,0.05,,0.040000,Gliese 163.xml
Gliese 163 b,planet,Eccentricity errorplus,0.05,,0.040000,Gliese 163.xml
Gliese 163 b,planet,Discovery year,2012,,2013,Gliese 163.xml
Gliese 163 c,planet,Mass [Mjup],0.021391,,0.02400,Gliese 163.xml
Gliese 163 c,planet,Orbital period [days],25.63058,,25.60000000,Gliese 163.xml
Gliese 163 c,planet,Orbital period [days] errorminus,0.02550,,0.02000000,Gliese 163.xml
Gliese 163 c,planet,Orbital period [days] errorplus,0.02550,,0.02000000,Gliese 163.xml
Gliese 163 c,planet,Eccentricity,0.099,,0.080000,Gliese 163.xml
Gliese 163 c,planet,Eccentricity errorminus,0.086,,0.080000,Gliese 163.xml
Gliese 163 c,planet,Eccentricity errorplus,0.086,,0.080000,Gliese 163.xml
Gliese 163 c,planet,Discovery year,2012,,2013,Gliese 163.xml
Gliese 163 d,planet,Mass [Mjup],0.092484,,0.07900,Gliese 163.xml
Gliese 163 d,planet,Eccentricity,0.373,,0.410000,Gliese 163.xml
Gliese 163 d,planet,Eccentricity errorminus,0.077,,0.070000,Gliese 163.xml
Gliese 163 d,planet,Eccentricity errorplus,0.077,,0.070000,Gliese 163.xml
Gliese 317 b,planet,Mass [Mjup],1.8,,2.50000,Gliese 317.xml
Gliese 317 b,planet,Orbital period [days],691.78,,692.00000000,Gliese 317.xml
Gliese 433 b,planet,Mass [Mjup],0.0167,,0.01800,Gliese 433.xml
Gliese 433 b,planet,Orbital period [days],7.3697,,7.37090000,Gliese 433.xml
Gliese 433 b,planet,Orbital period [days] errorminus,0.36,,0.00080000,Gliese 433.xml
Gliese 433 b,planet,Orbital period [days] errorplus,0.34,,0.00080000,Gliese 433.xml
Gliese 433 b,planet,Eccentricity,0.05,,0.080000,Gliese 433.xml
Gliese 433 b,planet,Eccentricity errorminus,0.05,,0.080000,Gliese 433.xml
Gliese 433 b,planet,Eccentricity errorplus,0.16,,0.080000,Gliese 433.xml
Gliese 433 b,planet,Discovery year,2009,,2013,Gliese 433.xml
Gliese 436 b,planet,Mass [Mjup],0.0727,,0.07000,Gliese 436.xml
Gliese 436 b,planet,Mass [Mjup] errorminus,0.0032,,0.00700,Gliese 436.xml
Gliese 436 b,planet,Mass [Mjup] errorplus,0.0032,,0.00700,Gliese 436.xml
Gliese 436 b,planet,Radius [Rjup],0.3767,,0.372,Gliese 436.xml
Gliese 436 b,planet,Radius [Rjup] errorminus,0.0092,,0.015,Gliese 436.xml
Gliese 436 b,planet,Radius [Rjup] errorplus,0.0082,,0.015,Gliese 436.xml
Gliese 436 b,planet,Orbital period [days],2.643850,,2.64388312,Gliese 436.xml
Gliese 436 b,planet,Orbital period [days] errorminus,0.00009,,0.00000057,Gliese 436.xml
Gliese 436 b,planet,Orbital period [days] errorplus,0.00009,,0.00000057,Gliese 436.xml
Gliese 436 b,planet,Eccentricity,0.15,,0.138270,Gliese 436.xml
Gliese 436 b,planet,Eccentricity errorminus,0.012,,0.000180,Gliese 436.xml
Gliese 436 b,planet,Eccentricity errorplus,0.012,,0.000180,Gliese 436.xml
Gliese 581 b,planet,Mass [Mjup],0.049702,,0.04970,Gliese 581.xml
Gliese 581 b,planet,Mass [Mjup] errorminus,0.000944,,0.00090,Gliese 581.xml
Gliese 581 b,planet,Mass [Mjup] errorplus,0.000944,,0.00090,Gliese 581.xml
Gliese 581 c,planet,Mass [Mjup],0.017301,,0.01730,Gliese 581.xml
Gliese 581 c,planet,Mass [Mjup] errorminus,0.000944,,0.00090,Gliese 581.xml
Gliese 581 c,planet,Mass [Mjup] errorplus,0.000944,,0.00090,Gliese 581.xml
Gliese 581 c,planet,Discovery year,2007,,2005,Gliese 581.xml
Gliese 649 b,planet,Discovery year,2009,,2010,Gliese 649.xml
Gliese 667 C b,planet,Mass [Mjup],0.017616,,0.01800,Gliese 667.xml
Gliese 667 C b,planet,Mass [Mjup] errorminus,0.004089,,0.00400,Gliese 667.xml
Gliese 667 C b,planet,Mass [Mjup] errorplus,0.004404,,0.00400,Gliese 667.xml
Gliese 667 C b,planet,Discovery year,2009,,2013,Gliese 667.xml
Gliese 667 C c,planet,Mass [Mjup],0.011954,,0.01200,Gliese 667.xml
Gliese 667 C c,planet,Mass [Mjup] errorminus,0.003775,,0.00400,Gliese 667.xml
Gliese 667 C c,planet,Mass [Mjup] errorplus,0.004719,,0.00500,Gliese 667.xml
Gliese 667 C c,planet,Discovery year,2009,,2013,Gliese 667.xml
Gliese 667 C f,planet,Mass [Mjup],0.008493,,0.00800,Gliese 667.xml
Gliese 667 C f,planet,Mass [Mjup] errorminus,0.003775,,0.00400,Gliese 667.xml
Gliese 667 C f,planet,Mass [Mjup] errorplus,0.004404,,0.00400,Gliese 667.xml
Gliese 667 C g,planet,Mass [Mjup],0.014470,,0.01400,Gliese 667.xml
Gliese 667 C g,planet,Mass [Mjup] errorminus,0.007235,,0.00700,Gliese 667.xml
Gliese 667 C g,planet,Mass [Mjup] errorplus,0.008179,,0.00800,Gliese 667.xml
Gliese 676 A b,planet,Mass [Mjup],4.95,,6.70000,Gliese 676.xml
Gliese 676 A b,planet,Mass [Mjup] errorminus,0.31,,1.50000,Gliese 676.xml
Gliese 676 A b,planet,Mass [Mjup] errorplus,0.31,,1.80000,Gliese 676.xml
Gliese 676 A b,planet,Orbital period [days],1050.3,,1051.10000000,Gliese 676.xml
Gliese 676 A b,planet,Orbital period [days] errorminus,1.2,,0.40000000,Gliese 676.xml
Gliese 676 A b,planet,Orbital period [days] errorplus,1.2,,0.40000000,Gliese 676.xml
Gliese 676 A b,planet,Eccentricity,0.328,,0.323000,Gliese 676.xml
Gliese 676 A b,planet,Eccentricity errorminus,0.004,,0.002000,Gliese 676.xml
Gliese 676 A b,planet,Eccentricity errorplus,0.004,,0.002000,Gliese 676.xml
Gliese 676 A d,planet,Mass [Mjup] errorminus,0.002,,0.00100,Gliese 676.xml
Gliese 676 A d,planet,Mass [Mjup] errorplus,0.002,,0.00100,Gliese 676.xml
Gliese 676 A d,planet,Orbital period [days],3.6000,,3.60050000,Gliese 676.xml
Gliese 676 A d,planet,Orbital period [days] errorminus,0.0008,,0.00020000,Gliese 676.xml
Gliese 676 A d,planet,Orbital period [days] errorplus,0.0008,,0.00020000,Gliese 676.xml
Gliese 676 A d,planet,Eccentricity,0.15,,0.262000,Gliese 676.xml
Gliese 676 A d,planet,Eccentricity errorminus,0.09,,0.101000,Gliese 676.xml
Gliese 832 c,planet,Mass [Mjup],0.015729,,0.01700,Gliese 832.xml
Gliese 832 c,planet,Mass [Mjup] errorminus,0.009752,,0.00300,Gliese 832.xml
Gliese 832 c,planet,Mass [Mjup] errorplus,0.009752,,0.00300,Gliese 832.xml
Gliese 832 c,planet,Orbital period [days],35.67,,35.68000000,Gliese 832.xml
Gliese 832 c,planet,Orbital period [days] errorminus,0.12,,0.03000000,Gliese 832.xml
Gliese 832 c,planet,Orbital period [days] errorplus,15,,0.03000000,Gliese 832.xml
Gliese 832 c,planet,Eccentricity,0.03,,0.180000,Gliese 832.xml
Gliese 832 c,planet,Eccentricity errorminus,0.03,,0.130000,Gliese 832.xml
Gliese 832 c,planet,Eccentricity errorplus,0.22,,0.130000,Gliese 832.xml
Gliese 849 b,planet,Mass [Mjup],0.911,,0.91000,Gliese 849.xml
Gliese 849 b,planet,Orbital period [days],1924,,1845.00000000,Gliese 849.xml
Gliese 849 b,planet,Eccentricity,0.038,,0.050000,Gliese 849.xml
Gliese 849 b,planet,Eccentricity errorminus,0.019,,0.030000,Gliese 849.xml
Gliese 849 b,planet,Eccentricity errorplus,0.019,,0.030000,Gliese 849.xml
Gliese 876 c,planet,Mass [Mjup],0.8429,,0.71420,Gliese 876.xml
Gliese 876 c,planet,Mass [Mjup] errorminus,0.0186,,0.00390,Gliese 876.xml
Gliese 876 c,planet,Mass [Mjup] errorplus,0.0192,,0.00390,Gliese 876.xml
Gliese 876 c,planet,Orbital period [days],30.0766,,30.08810000,Gliese 876.xml
Gliese 876 c,planet,Orbital period [days] errorminus,0.0065,,0.00820000,Gliese 876.xml
Gliese 876 c,planet,Orbital period [days] errorplus,0.0073,,0.00820000,Gliese 876.xml
Gliese 876 c,planet,Eccentricity,0.2539,,0.255910,Gliese 876.xml
Gliese 876 c,planet,Eccentricity errorminus,0.0034,,0.000930,Gliese 876.xml
Gliese 876 c,planet,Eccentricity errorplus,0.0032,,0.000930,Gliese 876.xml
Gliese 876 c,planet,Discovery year,2000,,2001,Gliese 876.xml
Gliese 876 d,planet,Mass [Mjup],0.0217,,0.02100,Gliese 876.xml
Gliese 876 d,planet,Mass [Mjup] errorminus,0.0026,,0.00100,Gliese 876.xml
Gliese 876 d,planet,Mass [Mjup] errorplus,0.0107,,0.00100,Gliese 876.xml
Gliese 876 d,planet,Orbital period [days],1.937870,,1.93778000,Gliese 876.xml
Gliese 876 d,planet,Orbital period [days] errorminus,0.000028,,0.00002000,Gliese 876.xml
Gliese 876 d,planet,Orbital period [days] errorplus,0.000025,,0.00002000,Gliese 876.xml
Gliese 876 d,planet,Eccentricity,0.108,,0.207000,Gliese 876.xml
Gliese 876 d,planet,Eccentricity errorminus,0.047,,0.055000,Gliese 876.xml
Gliese 876 d,planet,Eccentricity errorplus,0.050,,0.055000,Gliese 876.xml
Gliese 1214 b,planet,Mass [Mjup],0.0195,,0.01970,Gliese 1214.xml
Gliese 1214 b,planet,Mass [Mjup] errorminus,0.0028,,0.00270,Gliese 1214.xml
Gliese 1214 b,planet,Mass [Mjup] errorplus,0.0028,,0.00270,Gliese 1214.xml
Gliese 1214 b,planet,Radius [Rjup],0.2525,,0.254,Gliese 1214.xml
Gliese 1214 b,planet,Radius [Rjup] errorminus,0.0055,,0.018,Gliese 1214.xml
Gliese 1214 b,planet,Radius [Rjup] errorplus,0.0055,,0.018,Gliese 1214.xml
Gliese 1214 b,planet,Orbital period [days],1.58040417,,1.58040456,Gliese 1214.xml
Gliese 1214 b,planet,Orbital period [days] errorminus,0.00000022,,0.00000016,Gliese 1214.xml
Gliese 1214 b,planet,Orbital period [days] errorplus,0.00000022,,0.00000016,Gliese 1214.xml
Gliese 3021 A b,planet,Discovery year,2000,,2001,Gliese 3021.xml
Gliese 3293 b,planet,Mass [Mjup],0.076,,0.08100,Gliese 3293.xml
Gliese 3293 b,planet,Orbital period [days] errorminus,0.02,,0.01000000,Gliese 3293.xml
Gliese 3293 b,planet,Orbital period [days] errorplus,0.02,,0.01000000,Gliese 3293.xml
Gliese 3293 b,planet,Eccentricity,0.09,,0.070000,Gliese 3293.xml
Gliese 3293 b,planet,Discovery year,2014,,2015,Gliese 3293.xml
Gliese 3293 c,planet,Mass [Mjup],0.027,,0.08100,Gliese 3293.xml
Gliese 3293 c,planet,Orbital period [days],48.14,,123.75000000,Gliese 3293.xml
Gliese 3293 c,planet,Orbital period [days] errorminus,0.12,,0.30000000,Gliese 3293.xml
Gliese 3293 c,planet,Orbital period [days] errorplus,0.12,,0.30000000,Gliese 3293.xml
Gliese 3293 c,planet,Eccentricity,0.13,,0.330000,Gliese 3293.xml
Gliese 3293 c,planet,Eccentricity errorminus,0.16,,0.060000,Gliese 3293.xml
Gliese 3293 c,planet,Eccentricity errorplus,0.16,,0.060000,Gliese 3293.xml
Gliese 3293 c,planet,Discovery year,2014,,2015,Gliese 3293.xml
Gliese 3341 b,planet,Mass [Mjup],0.02,,0.02080,Gliese 3341.xml
Gliese 3341 b,planet,Mass [Mjup] errorminus,0.003,,0.00030,Gliese 3341.xml
Gliese 3341 b,planet,Mass [Mjup] errorplus,0.003,,0.00030,Gliese 3341.xml
Gliese 3341 b,planet,Discovery year,2014,,2015,Gliese 3341.xml
Kepler-152 b,planet,Radius [Rjup],0.25425,,0.249,Kepler-152.xml
Kepler-152 b,planet,Radius [Rjup] errorminus,0.01549,,0.015,Kepler-152.xml
Kepler-152 b,planet,Radius [Rjup] errorplus,0.01549,,0.015,Kepler-152.xml
Kepler-152 c,planet,Radius [Rjup],0.21780,,0.213,Kepler-152.xml
Kepler-152 c,planet,Radius [Rjup] errorminus,0.01458,,0.014,Kepler-152.xml
Kepler-152 c,planet,Radius [Rjup] errorplus,0.01458,,0.014,Kepler-152.xml
Kepler-153 b,planet,Radius [Rjup],0.26610,,0.261,Kepler-153.xml
Kepler-153 b,planet,Radius [Rjup] errorminus,0.06926,,0.157,Kepler-153.xml
Kepler-153 b,planet,Radius [Rjup] errorplus,0.16039,,0.157,Kepler-153.xml
Kepler-153 c,planet,Radius [Rjup],0.23056,,0.226,Kepler-153.xml
Kepler-153 c,planet,Radius [Rjup] errorminus,0.04739,,0.136,Kepler-153.xml
Kepler-153 c,planet,Radius [Rjup] errorplus,0.13852,,0.136,Kepler-153.xml
Kepler-154 c,planet,Radius [Rjup],0.26883,,0.263,Kepler-154.xml
Kepler-154 c,planet,Radius [Rjup] errorminus,0.05650,,0.055,Kepler-154.xml
Kepler-154 c,planet,Radius [Rjup] errorplus,0.05650,,0.055,Kepler-154.xml
Kepler-155 b,planet,Radius [Rjup],0.19046,,0.186,Kepler-155.xml
Kepler-155 b,planet,Radius [Rjup] errorminus,0.01914,,0.019,Kepler-155.xml
Kepler-155 b,planet,Radius [Rjup] errorplus,0.01914,,0.019,Kepler-155.xml
Kepler-155 c,planet,Radius [Rjup],0.20413,,0.200,Kepler-155.xml
Kepler-155 c,planet,Radius [Rjup] errorminus,0.01367,,0.013,Kepler-155.xml
Kepler-155 c,planet,Radius [Rjup] errorplus,0.01367,,0.013,Kepler-155.xml
Kepler-156 c,planet,Radius [Rjup],0.23238,,0.227,Kepler-156.xml
Kepler-156 c,planet,Radius [Rjup] errorminus,0.01731,,0.017,Kepler-156.xml
Kepler-156 c,planet,Radius [Rjup] errorplus,0.01731,,0.017,Kepler-156.xml
Kepler-157 b,planet,Radius [Rjup],0.12029,,0.118,Kepler-157.xml
Kepler-157 b,planet,Radius [Rjup] errorminus,0.02369,,0.023,Kepler-157.xml
Kepler-157 b,planet,Radius [Rjup] errorplus,0.02369,,0.023,Kepler-157.xml
Kepler-157 c,planet,Radius [Rjup],0.20413,,0.200,Kepler-157.xml
Kepler-157 c,planet,Radius [Rjup] errorminus,0.03919,,0.038,Kepler-157.xml
Kepler-157 c,planet,Radius [Rjup] errorplus,0.03919,,0.038,Kepler-157.xml
Kepler-158 c,planet,Radius [Rjup],0.17315,,0.170,Kepler-158.xml
Kepler-158 c,planet,Radius [Rjup] errorminus,0.02734,,0.027,Kepler-158.xml
Kepler-158 c,planet,Radius [Rjup] errorplus,0.02734,,0.027,Kepler-158.xml
Kepler-159 b,planet,Radius [Rjup],0.21689,,0.212,Kepler-159.xml
Kepler-159 b,planet,Radius [Rjup] errorminus,0.01640,,0.016,Kepler-159.xml
Kepler-159 b,planet,Radius [Rjup] errorplus,0.01640,,0.016,Kepler-159.xml
Kepler-159 c,planet,Radius [Rjup],0.31075,,0.304,Kepler-159.xml
Kepler-159 c,planet,Radius [Rjup] errorminus,0.02552,,0.025,Kepler-159.xml
Kepler-159 c,planet,Radius [Rjup] errorplus,0.02552,,0.025,Kepler-159.xml
Kepler-160 b,planet,Radius [Rjup],0.14034,,0.137,Kepler-160.xml
Kepler-160 b,planet,Radius [Rjup] errorminus,0.06926,,0.068,Kepler-160.xml
Kepler-160 b,planet,Radius [Rjup] errorplus,0.06926,,0.068,Kepler-160.xml
Kepler-161 b,planet,Radius [Rjup],0.19320,,0.189,Kepler-161.xml
Kepler-161 b,planet,Radius [Rjup] errorminus,0.01276,,0.012,Kepler-161.xml
Kepler-161 b,planet,Radius [Rjup] errorplus,0.01276,,0.012,Kepler-161.xml
Kepler-161 c,planet,Radius [Rjup],0.18682,,0.183,Kepler-161.xml
Kepler-161 c,planet,Radius [Rjup] errorminus,0.01367,,0.013,Kepler-161.xml
Kepler-161 c,planet,Radius [Rjup] errorplus,0.01367,,0.013,Kepler-161.xml
Kepler-162 b,planet,Radius [Rjup],0.11482,,0.112,Kepler-162.xml
Kepler-162 b,planet,Radius [Rjup] errorminus,0.06106,,0.060,Kepler-162.xml
Kepler-162 b,planet,Radius [Rjup] errorplus,0.06106,,0.060,Kepler-162.xml
Kepler-163 b,planet,Radius [Rjup],0.09569,,0.094,Kepler-163.xml
Kepler-163 b,planet,Radius [Rjup] errorminus,0.04010,,0.039,Kepler-163.xml
Kepler-163 b,planet,Radius [Rjup] errorplus,0.04010,,0.039,Kepler-163.xml
Kepler-163 c,planet,Radius [Rjup],0.20595,,0.202,Kepler-163.xml
Kepler-163 c,planet,Radius [Rjup] errorminus,0.08566,,0.084,Kepler-163.xml
Kepler-163 c,planet,Radius [Rjup] errorplus,0.08566,,0.084,Kepler-163.xml
Kepler-164 b,planet,Radius [Rjup],0.12849,,0.126,Kepler-164.xml
Kepler-164 b,planet,Radius [Rjup] errorminus,0.02552,,0.025,Kepler-164.xml
Kepler-164 b,planet,Radius [Rjup] errorplus,0.02552,,0.025,Kepler-164.xml
Kepler-164 d,planet,Radius [Rjup],0.22327,,0.219,Kepler-164.xml
Kepler-164 d,planet,Radius [Rjup] errorminus,0.04283,,0.042,Kepler-164.xml
Kepler-164 d,planet,Radius [Rjup] errorplus,0.04283,,0.042,Kepler-164.xml
Kepler-165 b,planet,Radius [Rjup],0.21142,,0.207,Kepler-165.xml
Kepler-165 b,planet,Radius [Rjup] errorminus,0.03736,,0.126,Kepler-165.xml
Kepler-165 b,planet,Radius [Rjup] errorplus,0.12849,,0.126,Kepler-165.xml
Kepler-165 c,planet,Radius [Rjup],0.20322,,0.199,Kepler-165.xml
Kepler-165 c,planet,Radius [Rjup] errorminus,0.03190,,0.120,Kepler-165.xml
Kepler-165 c,planet,Radius [Rjup] errorplus,0.12303,,0.120,Kepler-165.xml
Kepler-166 c,planet,Radius [Rjup],0.21689,,0.212,Kepler-166.xml
Kepler-166 c,planet,Radius [Rjup] errorminus,0.02096,,0.110,Kepler-166.xml
Kepler-166 c,planet,Radius [Rjup] errorplus,0.11209,,0.110,Kepler-166.xml
Kepler-167 b,planet,Radius [Rjup],0.13214,,0.144,Kepler-167.xml
Kepler-167 b,planet,Radius [Rjup] errorminus,0.00820,,0.004,Kepler-167.xml
Kepler-167 b,planet,Radius [Rjup] errorplus,0.00820,,0.004,Kepler-167.xml
Kepler-167 b,planet,Orbital period [days],4.393147,,4.39316320,Kepler-167.xml
Kepler-167 b,planet,Orbital period [days] errorminus,.000010,,0.00000450,Kepler-167.xml
Kepler-167 b,planet,Orbital period [days] errorplus,0.000010,,0.00000460,Kepler-167.xml
HD 7449 b,planet,Mass [Mjup],1.09,,1.11000,HD 7449.xml
HD 7449 b,planet,Mass [Mjup] errorminus,0.19,,0.37000,HD 7449.xml
HD 7449 b,planet,Mass [Mjup] errorplus,0.52,,0.27000,HD 7449.xml
HD 7449 b,planet,Orbital period [days],1270.5,,1275.00000000,HD 7449.xml
HD 7449 b,planet,Orbital period [days] errorminus,12.1,,11.00000000,HD 7449.xml
HD 7449 b,planet,Orbital period [days] errorplus,5.92,,15.00000000,HD 7449.xml
HD 7449 b,planet,Eccentricity,0.80,,0.820000,HD 7449.xml
HD 7449 b,planet,Eccentricity errorplus,0.08,,0.060000,HD 7449.xml
HD 7924 b,planet,Mass [Mjup],0.029,,0.02731,HD 7924.xml
HD 7924 b,planet,Mass [Mjup] errorplus,0.0016,,0.00164,HD 7924.xml
HD 7924 b,planet,Eccentricity,0.17,,0.058000,HD 7924.xml
HD 7924 b,planet,Equilibrium temperature [K],825.9,,826,HD 7924.xml
HD 7924 b,planet,Equilibrium temperature [K] errorminus,6.5,,7,HD 7924.xml
HD 7924 b,planet,Equilibrium temperature [K] errorplus,6.6,,7,HD 7924.xml
HD 7924 c,planet,Mass [Mjup],0.0247,,0.02473,HD 7924.xml
HD 7924 c,planet,Mass [Mjup] errorminus,0.0022,,0.00223,HD 7924.xml
HD 7924 c,planet,Eccentricity,0.10,,0.098000,HD 7924.xml
HD 7924 c,planet,Equilibrium temperature [K],583.6,,584,HD 7924.xml
HD 7924 c,planet,Equilibrium temperature [K] errorminus,4.6,,5,HD 7924.xml
HD 7924 c,planet,Equilibrium temperature [K] errorplus,4.7,,5,HD 7924.xml
HD 8535 b,planet,Discovery year,2009,,2010,HD 8535.xml
HD 8574 b,planet,Mass [Mjup],2.11,,1.80000,HD 8574.xml
HD 8574 b,planet,Orbital period [days],227.55,,227.00000000,HD 8574.xml
HD 8574 b,planet,Eccentricity,0.288,,0.297000,HD 8574.xml
HD 10180 d,planet,Mass [Mjup],0.03743383,,0.03780,HD 10180.xml
HD 10180 d,planet,Orbital period [days],16.354,,16.35700000,HD 10180.xml
HD 10180 d,planet,Eccentricity,0.11,,0.131000,HD 10180.xml
HD 10180 d,planet,Discovery year,2010,,2011,HD 10180.xml
HD 10180 e,planet,Mass [Mjup],0.078642,,0.08050,HD 10180.xml
HD 10180 e,planet,Orbital period [days],49.75,,49.74800000,HD 10180.xml
HD 10180 e,planet,Eccentricity,0.01,,0.051000,HD 10180.xml
HD 10180 e,planet,Discovery year,2010,,2011,HD 10180.xml
HD 10180 f,planet,Mass [Mjup],0.0717219,,0.07220,HD 10180.xml
HD 10180 f,planet,Orbital period [days],122.88,,122.74400000,HD 10180.xml
HD 10180 f,planet,Eccentricity,0.13,,0.119000,HD 10180.xml
HD 10180 f,planet,Discovery year,2010,,2011,HD 10180.xml
HD 10180 h,planet,Mass [Mjup],0.206987,,0.20660,HD 10180.xml
HD 10180 h,planet,Orbital period [days],2300,,2205.00000000,HD 10180.xml
HD 10180 h,planet,Eccentricity,0.18,,0.095000,HD 10180.xml
