Name,Category,Attribute,OEC value,EU value,NASA value,source
KOI-1299 c,planet,Mass [Mjup],2.43,2.63,,KOI-1299.xml
KOI-1299 c,planet,Mass [Mjup] errorminus,0.24,0.4,,KOI-1299.xml
KOI-1299 c,planet,Mass [Mjup] errorplus,0.22,0.4,,KOI-1299.xml
KOI-1299 c,planet,Orbital period [days],406.2,411.0,,KOI-1299.xml
KOI-1299 c,planet,Orbital period [days] errorminus,2.5,0.9,,KOI-1299.xml
KOI-1299 c,planet,Orbital period [days] errorplus,3.9,3.2,,KOI-1299.xml
KOI-1299 c,planet,Eccentricity,0.498,0.64,,KOI-1299.xml
KOI-1299 c,planet,Eccentricity errorminus,0.059,0.14,,KOI-1299.xml
KOI-1299 c,planet,Eccentricity errorplus,0.029,0.14,,KOI-1299.xml
KOI-206 b,planet,Mass [Mjup],2.82,2.9,,KOI-206.xml
KOI-206 b,planet,Radius [Rjup],1.45,0.7,,KOI-206.xml
KOI-206 b,planet,Orbital period [days],5.33408384,5.33,,KOI-206.xml
KOI-368.01,planet,Radius [Rjup],2.1,1.83,,KOI-368.xml
KOI-368.01,planet,Radius [Rjup] errorminus,0.2,0.02,,KOI-368.xml
KOI-368.01,planet,Radius [Rjup] errorplus,0.2,0.02,,KOI-368.xml
KOI-368.01,planet,Orbital period [days],110.321611,110.3216,,KOI-368.xml
KOI-368.01,planet,Orbital period [days] errorminus,0.000006,5e-05,,KOI-368.xml
KOI-368.01,planet,Orbital period [days] errorplus,0.000003,5e-05,,KOI-368.xml
KOI-368.01,planet,Equilibrium temperature [K],3060,754.0,,KOI-368.xml
KOI-368.01,planet,Discovery year,2013,2014,,KOI-368.xml
KOI-4427.01,planet,Radius [Rjup],0.208,0.164,,KOI-4427.xml
KOI-4427.01,planet,Radius [Rjup] errorminus,0.020,0.021,,KOI-4427.xml
KOI-4427.01,planet,Radius [Rjup] errorplus,0.017,0.021,,KOI-4427.xml
Kepler-51 d,planet,Mass [Mjup],0.0239,0.0239121542963,,Kepler-51.xml
Kepler-51 d,planet,Mass [Mjup] errorminus,0.0035,0.00346096970078344,,Kepler-51.xml
Kepler-51 d,planet,Mass [Mjup] errorplus,0.0035,0.00346096970078344,,Kepler-51.xml
Kepler-51 d,planet,Radius [Rjup],0.865,0.865377581189,,Kepler-51.xml
Kepler-51 d,planet,Radius [Rjup] errorminus,0.045,0.0446070918138849,,Kepler-51.xml
Kepler-51 d,planet,Radius [Rjup] errorplus,0.045,0.0446070918138849,,Kepler-51.xml
Kepler-51 d,planet,Orbital period [days] errorminus,0.002,0.005,,Kepler-51.xml
Kepler-51 d,planet,Orbital period [days] errorplus,0.005,0.002,,Kepler-51.xml
Kepler-51 d,planet,Discovery method,transit,ttv,,Kepler-51.xml
KOI-680 b,planet,Mass [Mjup],0.84,0.62,,KOI-680.xml
KOI-680 b,planet,Radius [Rjup],1.99,0.65,,KOI-680.xml
KOI-680 b,planet,Orbital period [days],8.6001536,8.6,,KOI-680.xml
Kapteyn b,planet,Mass [Mjup],0.015099,0.0151024132398,,Kapteyn.xml
Kapteyn b,planet,Mass [Mjup] errorminus,0.003146,0.00314633609162131,,Kapteyn.xml
Kapteyn b,planet,Mass [Mjup] errorplus,0.002831,0.00314633609162131,,Kapteyn.xml
Kapteyn b,planet,Orbital period [days] errorminus,0.032,0.036,,Kapteyn.xml
Kapteyn b,planet,Eccentricity errorminus,0.10,0.11,,Kapteyn.xml
Kapteyn c,planet,Mass [Mjup],0.022020,0.0220243526413,,Kapteyn.xml
Kapteyn c,planet,Mass [Mjup] errorminus,0.003146,0.00377560330994557,,Kapteyn.xml
Kapteyn c,planet,Mass [Mjup] errorplus,0.003775,0.00377560330994557,,Kapteyn.xml
Kapteyn c,planet,Eccentricity errorplus,0.10,0.12,,Kapteyn.xml
Kepler-10 b,planet,Mass [Mjup],0.010475,0.0104772991851,,Kepler-10.xml
Kepler-10 b,planet,Mass [Mjup] errorminus,0.001541,0.00154170468489444,,Kepler-10.xml
Kepler-10 b,planet,Mass [Mjup] errorplus,0.001541,0.00154170468489444,,Kepler-10.xml
Kepler-10 b,planet,Radius [Rjup],0.133962,0.1314,,Kepler-10.xml
Kepler-10 b,planet,Radius [Rjup] errorminus,0.001823,0.0023,,Kepler-10.xml
Kepler-10 b,planet,Radius [Rjup] errorplus,0.002734,0.0023,,Kepler-10.xml
Kepler-10 b,planet,Orbital period [days],0.8374907,0.83749026,,Kepler-10.xml
Kepler-10 b,planet,Orbital period [days] errorminus,0.0000002,2.9e-07,,Kepler-10.xml
Kepler-10 b,planet,Orbital period [days] errorplus,0.0000002,2.9e-07,,Kepler-10.xml
Kepler-10 b,planet,Eccentricity,0,0.06,,Kepler-10.xml
Kepler-10 c,planet,Mass [Mjup],0.054106,0.0541183663676,,Kepler-10.xml
Kepler-10 c,planet,Mass [Mjup] errorminus,0.005977,0.00597923646649,,Kepler-10.xml
Kepler-10 c,planet,Mass [Mjup] errorplus,0.005977,0.00598311191399,,Kepler-10.xml
Kepler-10 c,planet,Radius [Rjup],0.214156,0.2072,,Kepler-10.xml
Kepler-10 c,planet,Radius [Rjup] errorminus,0.003645,0.0025,,Kepler-10.xml
Kepler-10 c,planet,Radius [Rjup] errorplus,0.008202,0.0025,,Kepler-10.xml
Kepler-10 c,planet,Eccentricity,0,0.05,,Kepler-10.xml
Kepler-100 b,planet,Radius [Rjup],0.120292,0.1164,,Kepler-100.xml
Kepler-100 b,planet,Radius [Rjup] errorminus,0.003645,0.0027,,Kepler-100.xml
Kepler-100 b,planet,Radius [Rjup] errorplus,0.003645,0.0027,,Kepler-100.xml
Kepler-100 b,planet,Orbital period [days],6.88705,6.887037,,Kepler-100.xml
Kepler-100 c,planet,Mass [Mjup] upperlimit,0.0222,0.013,,Kepler-100.xml
Kepler-100 c,planet,Radius [Rjup],0.200487,0.1981,,Kepler-100.xml
Kepler-100 c,planet,Radius [Rjup] errorminus,0.004557,0.002,,Kepler-100.xml
Kepler-100 c,planet,Radius [Rjup] errorplus,0.004557,0.002,,Kepler-100.xml
Kepler-100 c,planet,Orbital period [days],12.8159,12.815909,,Kepler-100.xml
Kepler-100 d,planet,Mass [Mjup] upperlimit,0.0094,0.0,,Kepler-100.xml
Kepler-100 d,planet,Radius [Rjup],0.146720,0.1351,,Kepler-100.xml
Kepler-100 d,planet,Radius [Rjup] errorminus,0.004557,0.003,,Kepler-100.xml
Kepler-100 d,planet,Radius [Rjup] errorplus,0.004557,0.003,,Kepler-100.xml
Kepler-100 d,planet,Orbital period [days],35.3331,35.33313,,Kepler-100.xml
Kepler-101 b,planet,Radius [Rjup],0.515,0.524,,Kepler-101.xml
Kepler-101 b,planet,Radius [Rjup] errorminus,0.070,0.13,,Kepler-101.xml
Kepler-101 b,planet,Radius [Rjup] errorplus,0.076,0.13,,Kepler-101.xml
Kepler-101 b,planet,Orbital period [days],3.4876812,3.487691,,Kepler-101.xml
Kepler-101 b,planet,Orbital period [days] errorminus,0.0000070,2e-06,,Kepler-101.xml
Kepler-101 b,planet,Orbital period [days] errorplus,0.0000070,2e-06,,Kepler-101.xml
Kepler-101 c,planet,Radius [Rjup],0.112,0.119,,Kepler-101.xml
Kepler-101 c,planet,Radius [Rjup] errorminus,0.015,0.03,,Kepler-101.xml
Kepler-101 c,planet,Radius [Rjup] errorplus,0.017,0.03,,Kepler-101.xml
Kepler-101 c,planet,Orbital period [days],6.029760,6.029809,,Kepler-101.xml
Kepler-101 c,planet,Orbital period [days] errorminus,0.000075,0.000115,,Kepler-101.xml
Kepler-101 c,planet,Orbital period [days] errorplus,0.000075,0.000115,,Kepler-101.xml
Kepler-102 b,planet,Mass [Mjup] upperlimit,0.013527,0.005,,Kepler-102.xml
Kepler-102 b,planet,Radius [Rjup],0.042831,0.042,,Kepler-102.xml
Kepler-102 b,planet,Radius [Rjup] errorminus,0.001823,0.002,,Kepler-102.xml
Kepler-102 b,planet,Radius [Rjup] errorplus,0.001823,0.002,,Kepler-102.xml
Kepler-102 c,planet,Mass [Mjup] upperlimit,0.009437,nan,,Kepler-102.xml
Kepler-102 c,planet,Radius [Rjup],0.052856,0.052,,Kepler-102.xml
Kepler-102 c,planet,Radius [Rjup] errorminus,0.001823,0.002,,Kepler-102.xml
Kepler-102 c,planet,Radius [Rjup] errorplus,0.001823,0.002,,Kepler-102.xml
Kepler-102 c,planet,Discovery year,2014,2013,,Kepler-102.xml
Kepler-102 d,planet,Mass [Mjup],0.011954,0.0082,,Kepler-102.xml
Kepler-102 d,planet,Mass [Mjup] errorminus,0.005662,0.0035,,Kepler-102.xml
Kepler-102 d,planet,Mass [Mjup] errorplus,0.005662,0.0041,,Kepler-102.xml
Kepler-102 d,planet,Radius [Rjup],0.107534,0.104,,Kepler-102.xml
Kepler-102 d,planet,Radius [Rjup] errorminus,0.003645,0.006,,Kepler-102.xml
Kepler-102 d,planet,Radius [Rjup] errorplus,0.003645,0.004,,Kepler-102.xml
Kepler-102 e,planet,Mass [Mjup],0.028091,0.0281,,Kepler-102.xml
Kepler-102 e,planet,Mass [Mjup] errorminus,0.006291,0.0063,,Kepler-102.xml
Kepler-102 e,planet,Mass [Mjup] errorplus,0.006291,0.0063,,Kepler-102.xml
Kepler-102 e,planet,Radius [Rjup],0.202309,0.198,,Kepler-102.xml
Kepler-102 e,planet,Radius [Rjup] errorminus,0.006379,0.006,,Kepler-102.xml
Kepler-102 e,planet,Radius [Rjup] errorplus,0.006379,0.006,,Kepler-102.xml
Kepler-102 e,planet,Orbital period [days],16.1457,16.14569,,Kepler-102.xml
Kepler-102 e,planet,Discovery year,2014,2013,,Kepler-102.xml
Kepler-102 f,planet,Mass [Mjup] upperlimit,0.016358,0.01,,Kepler-102.xml
Kepler-102 f,planet,Radius [Rjup],0.080195,0.079,,Kepler-102.xml
Kepler-102 f,planet,Radius [Rjup] errorminus,0.002734,0.003,,Kepler-102.xml
Kepler-102 f,planet,Radius [Rjup] errorplus,0.002734,0.003,,Kepler-102.xml
Kepler-102 f,planet,Discovery year,2014,2013,,Kepler-102.xml
Kepler-103 b,planet,Mass [Mjup] upperlimit,0.094371,0.027,,Kepler-103.xml
Kepler-103 b,planet,Radius [Rjup],0.307109,0.3101,,Kepler-103.xml
Kepler-103 b,planet,Radius [Rjup] errorminus,0.008202,0.0035,,Kepler-103.xml
Kepler-103 b,planet,Radius [Rjup] errorplus,0.008202,0.0035,,Kepler-103.xml
Kepler-103 b,planet,Orbital period [days],15.9654,15.965316,,Kepler-103.xml
Kepler-103 c,planet,Mass [Mjup] upperlimit,0.298842,0.079,,Kepler-103.xml
Kepler-103 c,planet,Radius [Rjup],0.468410,0.4745,,Kepler-103.xml
Kepler-103 c,planet,Radius [Rjup] errorminus,0.012758,0.0046,,Kepler-103.xml
Kepler-103 c,planet,Radius [Rjup] errorplus,0.012758,0.0046,,Kepler-103.xml
Kepler-103 c,planet,Orbital period [days],179.612,179.6133,,Kepler-103.xml
Kepler-104 b,planet,Radius [Rjup],0.28250,0.277,,Kepler-104.xml
Kepler-104 b,planet,Radius [Rjup] errorminus,0.04830,0.047,,Kepler-104.xml
Kepler-104 b,planet,Radius [Rjup] errorplus,0.04830,0.047,,Kepler-104.xml
Kepler-104 c,planet,Radius [Rjup],0.28524,0.279,,Kepler-104.xml
Kepler-104 c,planet,Radius [Rjup] errorminus,0.05012,0.049,,Kepler-104.xml
Kepler-104 c,planet,Radius [Rjup] errorplus,0.05012,0.049,,Kepler-104.xml
Kepler-104 d,planet,Radius [Rjup],0.32625,0.319,,Kepler-104.xml
Kepler-104 d,planet,Radius [Rjup] errorminus,0.05559,0.054,,Kepler-104.xml
Kepler-104 d,planet,Radius [Rjup] errorplus,0.05559,0.054,,Kepler-104.xml
Kepler-105 c,planet,Mass [Mjup],0.014483,0.014,,Kepler-105.xml
Kepler-105 c,planet,Mass [Mjup] errorminus,0.002781,0.003,,Kepler-105.xml
Kepler-105 c,planet,Mass [Mjup] errorplus,0.002904,0.003,,Kepler-105.xml
Kepler-105 c,planet,Radius [Rjup],0.14672,0.117,,Kepler-105.xml
Kepler-105 c,planet,Radius [Rjup] errorminus,0.03098,0.006,,Kepler-105.xml
Kepler-105 c,planet,Radius [Rjup] errorplus,0.03098,0.006,,Kepler-105.xml
Kepler-106 b,planet,Mass [Mjup] upperlimit,0.016672,0.0088,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup],0.074727,0.073,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorminus,0.010024,0.01,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorplus,0.010024,0.01,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup],0.032841,0.03285,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorminus,0.010066,0.01,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorplus,0.010066,0.01,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup],0.227826,0.223,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorminus,0.029162,0.029,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorplus,0.029162,0.029,,Kepler-106.xml
Kepler-106 d,planet,Mass [Mjup] upperlimit,0.025480,0.0,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup],0.086574,0.085,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorminus,0.011847,0.012,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorplus,0.011847,0.012,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup],0.035137,0.03514,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorminus,0.018245,0.018,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorplus,0.018245,0.018,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup],0.233294,0.228,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorminus,0.030073,0.029,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorplus,0.030073,0.029,,Kepler-106.xml
Kepler-107 b,planet,Radius [Rjup],0.14216,0.141,,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorminus,0.00547,0.005,,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorplus,0.00547,0.005,,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days],3.179997,3.180026,,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days] errorminus,0.000011,1.2e-05,,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days] errorplus,0.000011,1.2e-05,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup],0.16495,0.1485,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorminus,0.01640,0.0058,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorplus,0.01640,0.0058,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days],4.901425,4.901441,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days] errorminus,.000016,3e-05,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days] errorplus,0.000016,3e-05,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup],0.09751,0.09492,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorminus,0.00547,0.00553,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorplus,0.00547,0.00553,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days],7.958203,7.95825,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days] errorminus,.000104,0.00011,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days] errorplus,0.000104,0.00011,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup],0.31440,0.261,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorminus,0.02278,0.009,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorplus,0.02278,0.009,,Kepler-107.xml
Kepler-107 e,planet,Orbital period [days],14.749049,14.749176,,Kepler-107.xml
Kepler-108 b,planet,Radius [Rjup],0.78828,0.8529,,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorminus,0.04374,0.0473,,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorplus,0.04374,0.0473,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days],49.183921,49.18354,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days] errorminus,0.000054,0.00018,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days] errorplus,0.000054,0.00018,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup],0.74545,0.734,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorminus,0.04648,0.042,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorplus,0.04648,0.042,,Kepler-108.xml
Kepler-109 b,planet,Mass [Mjup] upperlimit,0.022964,0.017,,Kepler-109.xml
Kepler-109 b,planet,Radius [Rjup],0.215979,0.2086,,Kepler-109.xml
Kepler-109 b,planet,Radius [Rjup] errorminus,0.006379,0.003,,Kepler-109.xml
Kepler-109 b,planet,Radius [Rjup] errorplus,0.006379,0.003,,Kepler-109.xml
Kepler-109 b,planet,Orbital period [days],6.48163,6.481637,,Kepler-109.xml
Kepler-109 c,planet,Mass [Mjup] upperlimit,0.068576,0.025,,Kepler-109.xml
Kepler-109 c,planet,Radius [Rjup],0.229648,0.235,,Kepler-109.xml
Kepler-109 c,planet,Radius [Rjup] errorminus,0.006379,0.0038,,Kepler-109.xml
Kepler-109 c,planet,Radius [Rjup] errorplus,0.006379,0.0038,,Kepler-109.xml
Kepler-109 c,planet,Orbital period [days],21.2227,21.22262,,Kepler-109.xml
Kepler-11 b,planet,Mass [Mjup],0.005977,0.00597803857408,,Kepler-11.xml
Kepler-11 b,planet,Mass [Mjup] errorminus,0.003146,0.00314633609162131,,Kepler-11.xml
Kepler-11 b,planet,Mass [Mjup] errorplus,0.004404,0.00440487052826983,,Kepler-11.xml
Kepler-11 b,planet,Radius [Rjup],0.164035,0.16058553053,,Kepler-11.xml
Kepler-11 b,planet,Radius [Rjup] errorminus,0.001823,0.00446070918138849,,Kepler-11.xml
Kepler-11 b,planet,Radius [Rjup] errorplus,0.001823,0.0026764255088331,,Kepler-11.xml
Kepler-11 b,planet,Orbital period [days],10.3039,10.30375,,Kepler-11.xml
Kepler-11 b,planet,Orbital period [days] errorminus,0.0010,0.00016,,Kepler-11.xml
Kepler-11 b,planet,Orbital period [days] errorplus,0.0006,0.00016,,Kepler-11.xml
Kepler-11 b,planet,Eccentricity,0.045,0.0,,Kepler-11.xml
Kepler-11 c,planet,Mass [Mjup],0.009028,0.0091243746657,,Kepler-11.xml
Kepler-11 c,planet,Mass [Mjup] errorminus,0.000063,0.00503413774659409,,Kepler-11.xml
Kepler-11 c,planet,Mass [Mjup] errorplus,0.000031,0.00912437466570179,,Kepler-11.xml
Kepler-11 c,planet,Radius [Rjup],0.261544,0.256044707012,,Kepler-11.xml
Kepler-11 c,planet,Radius [Rjup] errorminus,0.001823,0.00535285101766619,,Kepler-11.xml
Kepler-11 c,planet,Radius [Rjup] errorplus,0.000911,0.004460638953,,Kepler-11.xml
Kepler-11 c,planet,Orbital period [days],13.0241,13.02502,,Kepler-11.xml
Kepler-11 c,planet,Orbital period [days] errorminus,0.0008,8e-05,,Kepler-11.xml
Kepler-11 c,planet,Orbital period [days] errorplus,0.0013,8e-05,,Kepler-11.xml
Kepler-11 c,planet,Eccentricity,0.026,0.0,,Kepler-11.xml
Kepler-11 d,planet,Mass [Mjup],0.022964,0.0229682534688,,Kepler-11.xml
Kepler-11 d,planet,Mass [Mjup] errorminus,0.004719,0.00471950413743196,,Kepler-11.xml
Kepler-11 d,planet,Mass [Mjup] errorplus,0.002517,0.00251706887329705,,Kepler-11.xml
Kepler-11 d,planet,Radius [Rjup],0.283415,0.278348252919,,Kepler-11.xml
Kepler-11 d,planet,Radius [Rjup] errorminus,0.001823,0.00624499285394389,,Kepler-11.xml
Kepler-11 d,planet,Radius [Rjup] errorplus,0.001823,0.005352766743,,Kepler-11.xml
Kepler-11 d,planet,Orbital period [days],22.6845,22.68719,,Kepler-11.xml
Kepler-11 d,planet,Orbital period [days] errorminus,0.0009,0.00021,,Kepler-11.xml
Kepler-11 d,planet,Orbital period [days] errorplus,0.0009,0.00021,,Kepler-11.xml
Kepler-11 d,planet,Eccentricity,0.004,0.0,,Kepler-11.xml
Kepler-11 e,planet,Mass [Mjup],0.025166,0.03,,Kepler-11.xml
Kepler-11 e,planet,Mass [Mjup] errorminus,0.006606,0.0066,,Kepler-11.xml
Kepler-11 e,planet,Mass [Mjup] errorplus,0.004719,0.0047,,Kepler-11.xml
Kepler-11 e,planet,Radius [Rjup],0.380925,0.374,,Kepler-11.xml
Kepler-11 e,planet,Radius [Rjup] errorminus,0.001823,0.008,,Kepler-11.xml
Kepler-11 e,planet,Radius [Rjup] errorplus,0.001823,0.006,,Kepler-11.xml
Kepler-11 e,planet,Orbital period [days],31.9996,31.9959,,Kepler-11.xml
Kepler-11 e,planet,Orbital period [days] errorminus,0.0012,0.00028,,Kepler-11.xml
Kepler-11 e,planet,Orbital period [days] errorplus,0.0008,0.00028,,Kepler-11.xml
Kepler-11 e,planet,Eccentricity,0.012,0.0,,Kepler-11.xml
Kepler-11 f,planet,Mass [Mjup],0.006291,0.00629267218324,,Kepler-11.xml
Kepler-11 f,planet,Mass [Mjup] errorminus,0.002831,0.00283170248245918,,Kepler-11.xml
Kepler-11 f,planet,Mass [Mjup] errorplus,0.002517,0.00251706887329705,,Kepler-11.xml
Kepler-11 f,planet,Radius [Rjup],0.226003,0.222143317233,,Kepler-11.xml
Kepler-11 f,planet,Radius [Rjup] errorminus,0.002734,0.00624499285394389,,Kepler-11.xml
Kepler-11 f,planet,Radius [Rjup] errorplus,0.001823,0.00356856734511079,,Kepler-11.xml
Kepler-11 f,planet,Orbital period [days],46.6888,46.68876,,Kepler-11.xml
Kepler-11 f,planet,Orbital period [days] errorminus,0.0032,0.00074,,Kepler-11.xml
Kepler-11 f,planet,Orbital period [days] errorplus,0.0027,0.00074,,Kepler-11.xml
Kepler-11 f,planet,Eccentricity,0.013,0.0,,Kepler-11.xml
Kepler-11 g,planet,Mass [Mjup] upperlimit,0.078643,0.0,,Kepler-11.xml
Kepler-11 g,planet,Radius [Rjup],0.303464,0.3274,,Kepler-11.xml
Kepler-11 g,planet,Radius [Rjup] errorminus,0.001823,0.0313,,Kepler-11.xml
Kepler-11 g,planet,Radius [Rjup] errorplus,0.001823,0.0313,,Kepler-11.xml
Kepler-11 g,planet,Orbital period [days],118.3807,118.37774,,Kepler-11.xml
Kepler-11 g,planet,Orbital period [days] errorminus,0.0006,0.00112,,Kepler-11.xml
Kepler-11 g,planet,Orbital period [days] errorplus,0.0010,0.00112,,Kepler-11.xml
Kepler-110 b,planet,Radius [Rjup],0.16677,0.163,,Kepler-110.xml
Kepler-110 b,planet,Radius [Rjup] errorminus,0.03281,0.032,,Kepler-110.xml
Kepler-110 b,planet,Radius [Rjup] errorplus,0.03281,0.032,,Kepler-110.xml
Kepler-110 c,planet,Radius [Rjup],0.20140,0.197,,Kepler-110.xml
Kepler-110 c,planet,Radius [Rjup] errorminus,0.04010,0.039,,Kepler-110.xml
Kepler-110 c,planet,Radius [Rjup] errorplus,0.04010,0.039,,Kepler-110.xml
Kepler-111 b,planet,Radius [Rjup],0.14399,0.141,,Kepler-111.xml
Kepler-111 b,planet,Radius [Rjup] errorminus,0.01823,0.018,,Kepler-111.xml
Kepler-111 b,planet,Radius [Rjup] errorplus,0.01823,0.018,,Kepler-111.xml
Kepler-111 c,planet,Radius [Rjup],0.66525,0.651,,Kepler-111.xml
Kepler-111 c,planet,Radius [Rjup] errorminus,0.08293,0.081,,Kepler-111.xml
Kepler-111 c,planet,Radius [Rjup] errorplus,0.08293,0.081,,Kepler-111.xml
Kepler-112 b,planet,Radius [Rjup],0.21507,0.211,,Kepler-112.xml
Kepler-112 b,planet,Radius [Rjup] errorminus,0.05194,0.051,,Kepler-112.xml
Kepler-112 b,planet,Radius [Rjup] errorplus,0.05194,0.051,,Kepler-112.xml
Kepler-112 c,planet,Radius [Rjup],0.21871,0.214,,Kepler-112.xml
Kepler-112 c,planet,Radius [Rjup] errorminus,0.05286,0.052,,Kepler-112.xml
Kepler-112 c,planet,Radius [Rjup] errorplus,0.05286,0.052,,Kepler-112.xml
Kepler-113 b,planet,Mass [Mjup],0.036805,0.0368,,Kepler-113.xml
Kepler-113 b,planet,Mass [Mjup] errorminus,0.013212,0.013,,Kepler-113.xml
Kepler-113 b,planet,Mass [Mjup] errorplus,0.013212,0.013,,Kepler-113.xml
Kepler-113 b,planet,Radius [Rjup],0.165857,0.162,,Kepler-113.xml
Kepler-113 b,planet,Radius [Rjup] errorminus,0.004557,0.004,,Kepler-113.xml
Kepler-113 b,planet,Radius [Rjup] errorplus,0.004557,0.004,,Kepler-113.xml
Kepler-113 c,planet,Mass [Mjup] upperlimit,0.027368,0.0,,Kepler-113.xml
Kepler-113 c,planet,Radius [Rjup],0.198664,0.194,,Kepler-113.xml
Kepler-113 c,planet,Radius [Rjup] errorminus,0.005468,0.005,,Kepler-113.xml
Kepler-113 c,planet,Radius [Rjup] errorplus,0.005468,0.005,,Kepler-113.xml
Kepler-114 b,planet,Radius [Rjup],0.11482,0.105272736681,,Kepler-114.xml
Kepler-114 b,planet,Radius [Rjup] errorminus,0.01185,0.00713713469022159,,Kepler-114.xml
Kepler-114 b,planet,Radius [Rjup] errorplus,0.01185,0.00713713469022159,,Kepler-114.xml
Kepler-114 b,planet,Orbital period [days],5.188549,5.188548,,Kepler-114.xml
Kepler-114 b,planet,Orbital period [days] errorminus,.000012,2.9e-05,,Kepler-114.xml
Kepler-114 b,planet,Orbital period [days] errorplus,0.000012,2.9e-05,,Kepler-114.xml
Kepler-114 b,planet,Discovery year,2014,2013,,Kepler-114.xml
Kepler-114 c,planet,Radius [Rjup],0.13670,0.143,,Kepler-114.xml
Kepler-114 c,planet,Radius [Rjup] errorminus,0.00820,0.0044,,Kepler-114.xml
Kepler-114 c,planet,Radius [Rjup] errorplus,0.00820,0.0044,,Kepler-114.xml
Kepler-114 c,planet,Orbital period [days],8.041348,8.041,,Kepler-114.xml
Kepler-114 c,planet,Discovery year,2014,2013,,Kepler-114.xml
Kepler-114 d,planet,Radius [Rjup],0.22054,0.226,,Kepler-114.xml
Kepler-114 d,planet,Radius [Rjup] errorminus,0.01276,0.007,,Kepler-114.xml
Kepler-114 d,planet,Radius [Rjup] errorplus,0.01276,0.007,,Kepler-114.xml
Kepler-114 d,planet,Orbital period [days],11.776134,11.776,,Kepler-114.xml
Kepler-114 d,planet,Discovery year,2014,2013,,Kepler-114.xml
Kepler-115 b,planet,Radius [Rjup],0.09933,0.097,,Kepler-115.xml
Kepler-115 b,planet,Radius [Rjup] errorminus,0.01914,0.019,,Kepler-115.xml
Kepler-115 b,planet,Radius [Rjup] errorplus,0.01914,0.019,,Kepler-115.xml
Kepler-115 c,planet,Radius [Rjup],0.23694,0.232,,Kepler-115.xml
Kepler-115 c,planet,Radius [Rjup] errorminus,0.04557,0.045,,Kepler-115.xml
Kepler-115 c,planet,Radius [Rjup] errorplus,0.04557,0.045,,Kepler-115.xml
Kepler-116 b,planet,Radius [Rjup],0.31167,0.305,,Kepler-116.xml
Kepler-116 b,planet,Radius [Rjup] errorminus,0.05923,0.058,,Kepler-116.xml
Kepler-116 b,planet,Radius [Rjup] errorplus,0.05923,0.058,,Kepler-116.xml
Kepler-116 c,planet,Radius [Rjup],0.20960,0.205,,Kepler-116.xml
Kepler-116 c,planet,Radius [Rjup] errorminus,0.04010,0.039,,Kepler-116.xml
