Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-1178,star,Temperature [K] errorminus,68.5,,68.54,Kepler-1178.xml
Kepler-1178,star,Temperature [K] errorplus,58.4,,58.43,Kepler-1178.xml
Kepler-1179,star,Metallicity [Fe/H] errorminus,0.17,,0.169,Kepler-1179.xml
Kepler-1179,star,Metallicity [Fe/H] errorplus,0.15,,0.148,Kepler-1179.xml
Kepler-1179,star,Temperature [K] errorminus,65.7,,65.67,Kepler-1179.xml
Kepler-1179,star,Temperature [K] errorplus,65.5,,65.46,Kepler-1179.xml
Kepler-1180,star,Metallicity [Fe/H] errorminus,0.18,,0.178,Kepler-1180.xml
Kepler-1180,star,Metallicity [Fe/H] errorplus,0.14,,0.136,Kepler-1180.xml
Kepler-1180,star,Temperature [K] errorminus,227.0,,226.98,Kepler-1180.xml
Kepler-1180,star,Temperature [K] errorplus,243.5,,243.54,Kepler-1180.xml
Kepler-1181,star,Metallicity [Fe/H] errorminus,0.17,,0.166,Kepler-1181.xml
Kepler-1181,star,Metallicity [Fe/H] errorplus,0.13,,0.126,Kepler-1181.xml
Kepler-1181,star,Temperature [K] errorminus,87.3,,87.31,Kepler-1181.xml
Kepler-1181,star,Temperature [K] errorplus,82.3,,82.26,Kepler-1181.xml
Kepler-1182,star,Metallicity [Fe/H] errorplus,0.14,,0.136,Kepler-1182.xml
Kepler-1182,star,Temperature [K] errorplus,202.4,,202.44,Kepler-1182.xml
Kepler-1183,star,Metallicity [Fe/H] errorminus,0.17,,0.166,Kepler-1183.xml
Kepler-1183,star,Metallicity [Fe/H] errorplus,0.14,,0.144,Kepler-1183.xml
Kepler-1183,star,Temperature [K] errorplus,121.5,,121.54,Kepler-1183.xml
Kepler-1184,star,Metallicity [Fe/H] errorminus,0.18,,0.182,Kepler-1184.xml
Kepler-1184,star,Metallicity [Fe/H] errorplus,0.15,,0.146,Kepler-1184.xml
Kepler-1184,star,Temperature [K] errorminus,118.7,,118.73,Kepler-1184.xml
Kepler-1184,star,Temperature [K] errorplus,110.0,,110.01,Kepler-1184.xml
Kepler-1185,star,Metallicity [Fe/H] errorminus,0.09,,0.086,Kepler-1185.xml
Kepler-1185,star,Metallicity [Fe/H] errorplus,0.09,,0.092,Kepler-1185.xml
Kepler-1185,star,Temperature [K] errorminus,58.8,,58.78,Kepler-1185.xml
Kepler-1186,star,Metallicity [Fe/H] errorminus,0.17,,0.172,Kepler-1186.xml
Kepler-1186,star,Metallicity [Fe/H] errorplus,0.14,,0.138,Kepler-1186.xml
Kepler-1186,star,Temperature [K] errorminus,72.3,,72.34,Kepler-1186.xml
Kepler-1186,star,Temperature [K] errorplus,68.4,,68.42,Kepler-1186.xml
Kepler-1187,star,Metallicity [Fe/H] errorminus,0.17,,0.171,Kepler-1187.xml
Kepler-1187,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1187.xml
Kepler-1187,star,Temperature [K] errorminus,129.1,,129.11,Kepler-1187.xml
Kepler-1188,star,Metallicity [Fe/H] errorminus,0.20,,0.195,Kepler-1188.xml
Kepler-1188,star,Temperature [K] errorminus,106.8,,106.82,Kepler-1188.xml
Kepler-1189,star,Metallicity [Fe/H] errorminus,0.14,,0.142,Kepler-1189.xml
Kepler-1189,star,Metallicity [Fe/H] errorplus,0.14,,0.143,Kepler-1189.xml
Kepler-1189,star,Temperature [K] errorminus,184.7,,184.74,Kepler-1189.xml
Kepler-1189,star,Temperature [K] errorplus,122.0,,121.95,Kepler-1189.xml
Kepler-1190,star,Metallicity [Fe/H] errorminus,0.16,,0.161,Kepler-1190.xml
Kepler-1190,star,Metallicity [Fe/H] errorplus,0.15,,0.149,Kepler-1190.xml
Kepler-1190,star,Temperature [K] errorminus,39.6,,39.65,Kepler-1190.xml
Kepler-1190,star,Temperature [K] errorplus,40.0,,39.96,Kepler-1190.xml
Kepler-1191,star,Metallicity [Fe/H] errorminus,0.18,,0.182,Kepler-1191.xml
Kepler-1191,star,Metallicity [Fe/H] errorplus,0.16,,0.157,Kepler-1191.xml
Kepler-1191,star,Temperature [K] errorminus,83.3,,83.33,Kepler-1191.xml
Kepler-1191,star,Temperature [K] errorplus,107.8,,107.78,Kepler-1191.xml
Kepler-1192,star,Metallicity [Fe/H] errorminus,0.20,,0.199,Kepler-1192.xml
Kepler-1192,star,Metallicity [Fe/H] errorplus,0.19,,0.187,Kepler-1192.xml
Kepler-1192,star,Temperature [K] errorminus,57.2,,57.17,Kepler-1192.xml
Kepler-1192,star,Temperature [K] errorplus,67.2,,67.15,Kepler-1192.xml
Kepler-1193,star,Metallicity [Fe/H] errorminus,0.08,,0.076,Kepler-1193.xml
Kepler-1193,star,Metallicity [Fe/H] errorplus,0.07,,0.074,Kepler-1193.xml
Kepler-1193,star,Temperature [K] errorminus,61.1,,61.06,Kepler-1193.xml
Kepler-1193,star,Temperature [K] errorplus,75.0,,75.02,Kepler-1193.xml
Kepler-1194,star,Metallicity [Fe/H] errorminus,0.10,,0.105,Kepler-1194.xml
Kepler-1194,star,Metallicity [Fe/H] errorplus,0.10,,0.104,Kepler-1194.xml
Kepler-1194,star,Temperature [K] errorminus,79.8,,79.79,Kepler-1194.xml
Kepler-1194,star,Temperature [K] errorplus,97.1,,97.14,Kepler-1194.xml
Kepler-1195,star,Metallicity [Fe/H] errorminus,0.21,,0.212,Kepler-1195.xml
Kepler-1195,star,Metallicity [Fe/H] errorplus,0.19,,0.194,Kepler-1195.xml
Kepler-1195,star,Temperature [K] errorminus,80.2,,80.25,Kepler-1195.xml
Kepler-1195,star,Temperature [K] errorplus,111.3,,111.27,Kepler-1195.xml
Kepler-1196,star,Metallicity [Fe/H] errorminus,0.17,,0.166,Kepler-1196.xml
Kepler-1196,star,Temperature [K] errorplus,129.4,,129.38,Kepler-1196.xml
Kepler-1197,star,Metallicity [Fe/H] errorminus,0.10,,0.097,Kepler-1197.xml
Kepler-1197,star,Metallicity [Fe/H] errorplus,0.10,,0.099,Kepler-1197.xml
Kepler-1197,star,Temperature [K] errorminus,50.9,,50.89,Kepler-1197.xml
Kepler-1197,star,Temperature [K] errorplus,63.3,,63.31,Kepler-1197.xml
Kepler-1198,star,Metallicity [Fe/H] errorminus,0.17,,0.171,Kepler-1198.xml
Kepler-1198,star,Metallicity [Fe/H] errorplus,0.16,,0.157,Kepler-1198.xml
Kepler-1198,star,Temperature [K] errorminus,98.5,,98.45,Kepler-1198.xml
Kepler-1198,star,Temperature [K] errorplus,80.3,,80.26,Kepler-1198.xml
Kepler-1199,star,Metallicity [Fe/H] errorminus,0.13,,0.128,Kepler-1199.xml
Kepler-1199,star,Metallicity [Fe/H] errorplus,0.12,,0.116,Kepler-1199.xml
Kepler-1199,star,Temperature [K] errorminus,64.9,,64.89,Kepler-1199.xml
Kepler-1199,star,Temperature [K] errorplus,84.3,,84.29,Kepler-1199.xml
Kepler-1200,star,Metallicity [Fe/H] errorminus,0.20,,0.196,Kepler-1200.xml
Kepler-1200,star,Metallicity [Fe/H] errorplus,0.16,,0.156,Kepler-1200.xml
Kepler-1200,star,Temperature [K] errorminus,140.0,,139.97,Kepler-1200.xml
Kepler-1200,star,Temperature [K] errorplus,101.0,,101.02,Kepler-1200.xml
Kepler-1201,star,Metallicity [Fe/H] errorminus,0.17,,0.167,Kepler-1201.xml
Kepler-1201,star,Metallicity [Fe/H] errorplus,0.13,,0.131,Kepler-1201.xml
Kepler-1201,star,Temperature [K] errorminus,232.3,,232.29,Kepler-1201.xml
Kepler-1202,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1202.xml
Kepler-1202,star,Temperature [K] errorminus,131.5,,131.48,Kepler-1202.xml
Kepler-1202,star,Temperature [K] errorplus,81.0,,80.98,Kepler-1202.xml
Kepler-1203,star,Metallicity [Fe/H] errorminus,0.09,,0.088,Kepler-1203.xml
Kepler-1203,star,Metallicity [Fe/H] errorplus,0.09,,0.092,Kepler-1203.xml
Kepler-1203,star,Temperature [K] errorminus,35.8,,35.84,Kepler-1203.xml
Kepler-1204,star,Metallicity [Fe/H] errorminus,0.14,,0.145,Kepler-1204.xml
Kepler-1204,star,Metallicity [Fe/H] errorplus,0.13,,0.127,Kepler-1204.xml
Kepler-1204,star,Temperature [K] errorminus,121.1,,121.08,Kepler-1204.xml
Kepler-1204,star,Temperature [K] errorplus,88.4,,88.38,Kepler-1204.xml
Kepler-1205,star,Metallicity [Fe/H] errorminus,0.17,,0.165,Kepler-1205.xml
Kepler-1205,star,Metallicity [Fe/H] errorplus,0.16,,0.162,Kepler-1205.xml
Kepler-1205,star,Temperature [K] errorminus,71.3,,71.27,Kepler-1205.xml
Kepler-1205,star,Temperature [K] errorplus,84.8,,84.83,Kepler-1205.xml
Kepler-1206,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1206.xml
Kepler-1206,star,Temperature [K] errorminus,79.6,,79.61,Kepler-1206.xml
Kepler-1206,star,Temperature [K] errorplus,55.2,,55.23,Kepler-1206.xml
Kepler-1207,star,Metallicity [Fe/H] errorminus,0.15,,0.155,Kepler-1207.xml
Kepler-1207,star,Metallicity [Fe/H] errorplus,0.14,,0.145,Kepler-1207.xml
Kepler-1207,star,Temperature [K] errorminus,99.9,,99.94,Kepler-1207.xml
Kepler-1207,star,Temperature [K] errorplus,88.3,,88.29,Kepler-1207.xml
Kepler-897,star,Metallicity [Fe/H] errorminus,0.16,,0.156,Kepler-897.xml
Kepler-897,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-897.xml
Kepler-897,star,Temperature [K] errorminus,144.0,,143.96,Kepler-897.xml
Kepler-897,star,Temperature [K] errorplus,103.5,,103.48,Kepler-897.xml
Kepler-898,star,Metallicity [Fe/H] errorminus,0.08,,0.083,Kepler-898.xml
Kepler-898,star,Metallicity [Fe/H] errorplus,0.12,,0.115,Kepler-898.xml
Kepler-898,star,Temperature [K] errorminus,38.0,,38.02,Kepler-898.xml
Kepler-898,star,Temperature [K] errorplus,42.7,,42.74,Kepler-898.xml
Kepler-899,star,Metallicity [Fe/H] errorminus,0.18,,0.178,Kepler-899.xml
Kepler-899,star,Metallicity [Fe/H] errorplus,0.16,,0.158,Kepler-899.xml
Kepler-899,star,Temperature [K] errorminus,192.1,,192.07,Kepler-899.xml
Kepler-899,star,Temperature [K] errorplus,270.6,,270.58,Kepler-899.xml
Kepler-900,star,Metallicity [Fe/H] errorminus,0.17,,0.167,Kepler-900.xml
Kepler-900,star,Temperature [K] errorminus,70.0,,69.99,Kepler-900.xml
Kepler-900,star,Temperature [K] errorplus,83.8,,83.81,Kepler-900.xml
Kepler-901,star,Metallicity [Fe/H] errorminus,0.14,,0.143,Kepler-901.xml
Kepler-901,star,Metallicity [Fe/H] errorplus,0.14,,0.138,Kepler-901.xml
Kepler-901,star,Temperature [K] errorminus,49.2,,49.25,Kepler-901.xml
Kepler-901,star,Temperature [K] errorplus,52.6,,52.61,Kepler-901.xml
Kepler-902,star,Metallicity [Fe/H] errorminus,0.17,,0.171,Kepler-902.xml
Kepler-902,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-902.xml
Kepler-902,star,Temperature [K] errorminus,89.0,,88.98,Kepler-902.xml
Kepler-902,star,Temperature [K] errorplus,73.3,,73.28,Kepler-902.xml
Kepler-903,star,Metallicity [Fe/H] errorminus,0.16,,0.156,Kepler-903.xml
Kepler-903,star,Metallicity [Fe/H] errorplus,0.14,,0.144,Kepler-903.xml
Kepler-903,star,Temperature [K] errorminus,110.7,,110.73,Kepler-903.xml
Kepler-903,star,Temperature [K] errorplus,77.9,,77.93,Kepler-903.xml
Kepler-904,star,Metallicity [Fe/H] errorminus,0.14,,0.144,Kepler-904.xml
Kepler-904,star,Metallicity [Fe/H] errorplus,0.13,,0.129,Kepler-904.xml
Kepler-904,star,Temperature [K] errorminus,149.1,,149.12,Kepler-904.xml
Kepler-904,star,Temperature [K] errorplus,119.7,,119.73,Kepler-904.xml
Kepler-905,star,Metallicity [Fe/H] errorplus,0.09,,0.085,Kepler-905.xml
Kepler-905,star,Temperature [K] errorminus,55.1,,55.12,Kepler-905.xml
Kepler-905,star,Temperature [K] errorplus,58.6,,58.65,Kepler-905.xml
Kepler-906,star,Metallicity [Fe/H] errorminus,0.10,,0.101,Kepler-906.xml
Kepler-906,star,Metallicity [Fe/H] errorplus,0.10,,0.104,Kepler-906.xml
Kepler-906,star,Temperature [K] errorminus,62.4,,62.37,Kepler-906.xml
Kepler-906,star,Temperature [K] errorplus,72.6,,72.63,Kepler-906.xml
Kepler-907,star,Temperature [K] errorminus,82.3,,82.33,Kepler-907.xml
Kepler-907,star,Temperature [K] errorplus,84.3,,84.34,Kepler-907.xml
Kepler-908,star,Metallicity [Fe/H] errorminus,0.06,,0.063,Kepler-908.xml
Kepler-908,star,Metallicity [Fe/H] errorplus,0.06,,0.056,Kepler-908.xml
Kepler-908,star,Temperature [K] errorminus,95.8,,95.84,Kepler-908.xml
Kepler-908,star,Temperature [K] errorplus,89.4,,89.43,Kepler-908.xml
Kepler-909,star,Metallicity [Fe/H] errorminus,0.07,,0.075,Kepler-909.xml
Kepler-909,star,Metallicity [Fe/H] errorplus,0.08,,0.082,Kepler-909.xml
Kepler-909,star,Temperature [K] errorminus,57.7,,57.72,Kepler-909.xml
Kepler-909,star,Temperature [K] errorplus,62.0,,62.02,Kepler-909.xml
Kepler-910,star,Metallicity [Fe/H] errorplus,0.08,,0.084,Kepler-910.xml
Kepler-910,star,Temperature [K] errorminus,71.7,,71.69,Kepler-910.xml
Kepler-910,star,Temperature [K] errorplus,78.4,,78.42,Kepler-910.xml
Kepler-911,star,Metallicity [Fe/H] errorminus,0.03,,0.033,Kepler-911.xml
Kepler-911,star,Metallicity [Fe/H] errorplus,0.06,,0.056,Kepler-911.xml
Kepler-911,star,Temperature [K] errorplus,58.0,,58.03,Kepler-911.xml
Kepler-912,star,Metallicity [Fe/H] errorminus,0.17,,0.167,Kepler-912.xml
Kepler-912,star,Temperature [K] errorminus,268.3,,268.31,Kepler-912.xml
Kepler-912,star,Temperature [K] errorplus,277.9,,277.89,Kepler-912.xml
Kepler-913,star,Metallicity [Fe/H] errorminus,0.06,,0.055,Kepler-913.xml
Kepler-913,star,Metallicity [Fe/H] errorplus,0.03,,0.026,Kepler-913.xml
Kepler-913,star,Temperature [K] errorminus,30.7,,30.74,Kepler-913.xml
Kepler-913,star,Temperature [K] errorplus,34.1,,34.09,Kepler-913.xml
Kepler-914,star,Metallicity [Fe/H] errorminus,0.08,,0.082,Kepler-914.xml
Kepler-914,star,Metallicity [Fe/H] errorplus,0.08,,0.077,Kepler-914.xml
Kepler-914,star,Temperature [K] errorminus,65.0,,65.03,Kepler-914.xml
Kepler-914,star,Temperature [K] errorplus,74.2,,74.15,Kepler-914.xml
Kepler-915,star,Metallicity [Fe/H] errorplus,0.08,,0.084,Kepler-915.xml
Kepler-915,star,Temperature [K] errorminus,51.9,,51.89,Kepler-915.xml
Kepler-915,star,Temperature [K] errorplus,70.3,,70.33,Kepler-915.xml
Kepler-916,star,Metallicity [Fe/H] errorminus,0.17,,0.167,Kepler-916.xml
Kepler-916,star,Temperature [K] errorminus,91.4,,91.38,Kepler-916.xml
Kepler-916,star,Temperature [K] errorplus,98.8,,98.84,Kepler-916.xml
Kepler-917,star,Metallicity [Fe/H] errorminus,0.19,,0.186,Kepler-917.xml
Kepler-917,star,Metallicity [Fe/H] errorplus,0.21,,0.211,Kepler-917.xml
Kepler-917,star,Temperature [K] errorminus,70.7,,70.72,Kepler-917.xml
Kepler-917,star,Temperature [K] errorplus,120.3,,120.33,Kepler-917.xml
Kepler-918,star,Metallicity [Fe/H] errorminus,0.13,,0.129,Kepler-918.xml
Kepler-918,star,Metallicity [Fe/H] errorplus,0.14,,0.137,Kepler-918.xml
Kepler-918,star,Temperature [K] errorminus,163.8,,163.81,Kepler-918.xml
Kepler-918,star,Temperature [K] errorplus,134.4,,134.42,Kepler-918.xml
Kepler-919,star,Metallicity [Fe/H] errorminus,0.13,,0.133,Kepler-919.xml
Kepler-919,star,Metallicity [Fe/H] errorplus,0.14,,0.145,Kepler-919.xml
Kepler-920,star,Metallicity [Fe/H] errorminus,0.19,,0.191,Kepler-920.xml
Kepler-920,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-920.xml
Kepler-920,star,Temperature [K] errorminus,59.4,,59.44,Kepler-920.xml
Kepler-920,star,Temperature [K] errorplus,62.2,,62.18,Kepler-920.xml
Kepler-921,star,Metallicity [Fe/H] errorminus,0.20,,0.195,Kepler-921.xml
Kepler-921,star,Metallicity [Fe/H] errorplus,0.16,,0.161,Kepler-921.xml
Kepler-921,star,Temperature [K] errorminus,62.0,,61.96,Kepler-921.xml
Kepler-921,star,Temperature [K] errorplus,70.0,,69.96,Kepler-921.xml
Kepler-922,star,Metallicity [Fe/H] errorminus,0.18,,0.179,Kepler-922.xml
Kepler-922,star,Metallicity [Fe/H] errorplus,0.15,,0.152,Kepler-922.xml
Kepler-922,star,Temperature [K] errorminus,65.4,,65.37,Kepler-922.xml
Kepler-922,star,Temperature [K] errorplus,64.1,,64.06,Kepler-922.xml
Kepler-923,star,Metallicity [Fe/H] errorminus,0.08,,0.081,Kepler-923.xml
Kepler-923,star,Metallicity [Fe/H] errorplus,0.09,,0.088,Kepler-923.xml
Kepler-923,star,Temperature [K] errorminus,64.6,,64.57,Kepler-923.xml
Kepler-924,star,Metallicity [Fe/H] errorminus,0.18,,0.182,Kepler-924.xml
Kepler-924,star,Metallicity [Fe/H] errorplus,0.12,,0.124,Kepler-924.xml
Kepler-924,star,Temperature [K] errorminus,161.3,,161.28,Kepler-924.xml
Kepler-924,star,Temperature [K] errorplus,124.0,,124.02,Kepler-924.xml
Kepler-925,star,Metallicity [Fe/H] errorminus,0.19,,0.189,Kepler-925.xml
Kepler-925,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-925.xml
Kepler-925,star,Temperature [K] errorminus,104.9,,104.92,Kepler-925.xml
Kepler-925,star,Temperature [K] errorplus,62.2,,62.23,Kepler-925.xml
Kepler-1012,star,Metallicity [Fe/H] errorminus,0.10,,0.102,Kepler-1012.xml
Kepler-1012,star,Metallicity [Fe/H] errorplus,0.11,,0.109,Kepler-1012.xml
Kepler-1012,star,Temperature [K] errorminus,67.5,,67.52,Kepler-1012.xml
Kepler-1012,star,Temperature [K] errorplus,77.9,,77.89,Kepler-1012.xml
Kepler-1013,star,Metallicity [Fe/H] errorminus,0.16,,0.163,Kepler-1013.xml
Kepler-1013,star,Temperature [K] errorminus,81.9,,81.88,Kepler-1013.xml
Kepler-1013,star,Temperature [K] errorplus,77.3,,77.29,Kepler-1013.xml
Kepler-1014,star,Metallicity [Fe/H] errorplus,0.15,,0.151,Kepler-1014.xml
Kepler-1014,star,Temperature [K] errorminus,66.4,,66.36,Kepler-1014.xml
Kepler-1014,star,Temperature [K] errorplus,68.9,,68.87,Kepler-1014.xml
Kepler-1015,star,Metallicity [Fe/H] errorminus,0.15,,0.151,Kepler-1015.xml
Kepler-1015,star,Metallicity [Fe/H] errorplus,0.13,,0.134,Kepler-1015.xml
Kepler-1015,star,Temperature [K] errorminus,197.1,,197.14,Kepler-1015.xml
Kepler-1015,star,Temperature [K] errorplus,136.4,,136.36,Kepler-1015.xml
Kepler-1016,star,Metallicity [Fe/H] errorminus,0.18,,0.182,Kepler-1016.xml
Kepler-1016,star,Metallicity [Fe/H] errorplus,0.14,,0.137,Kepler-1016.xml
Kepler-1016,star,Temperature [K] errorminus,169.9,,169.89,Kepler-1016.xml
Kepler-1016,star,Temperature [K] errorplus,177.4,,177.41,Kepler-1016.xml
Kepler-1017,star,Metallicity [Fe/H] errorminus,0.10,,0.105,Kepler-1017.xml
Kepler-1017,star,Metallicity [Fe/H] errorplus,0.10,,0.101,Kepler-1017.xml
Kepler-1017,star,Temperature [K] errorminus,81.0,,81.05,Kepler-1017.xml
Kepler-1017,star,Temperature [K] errorplus,93.2,,93.16,Kepler-1017.xml
Kepler-1018,star,Metallicity [Fe/H] errorminus,0.18,,0.183,Kepler-1018.xml
Kepler-1018,star,Metallicity [Fe/H] errorplus,0.15,,0.154,Kepler-1018.xml
Kepler-1018,star,Temperature [K] errorminus,57.6,,57.64,Kepler-1018.xml
Kepler-1018,star,Temperature [K] errorplus,61.2,,61.16,Kepler-1018.xml
Kepler-1019,star,Metallicity [Fe/H] errorminus,0.18,,0.178,Kepler-1019.xml
Kepler-1019,star,Metallicity [Fe/H] errorplus,0.17,,0.175,Kepler-1019.xml
Kepler-1019,star,Temperature [K] errorminus,45.1,,45.09,Kepler-1019.xml
Kepler-1019,star,Temperature [K] errorplus,43.7,,43.73,Kepler-1019.xml
Kepler-1020,star,Metallicity [Fe/H] errorminus,0.10,,0.101,Kepler-1020.xml
Kepler-1020,star,Metallicity [Fe/H] errorplus,0.10,,0.103,Kepler-1020.xml
Kepler-1020,star,Temperature [K] errorminus,60.6,,60.63,Kepler-1020.xml
Kepler-1020,star,Temperature [K] errorplus,66.7,,66.71,Kepler-1020.xml
Kepler-1021,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1021.xml
Kepler-1021,star,Temperature [K] errorminus,144.0,,143.99,Kepler-1021.xml
Kepler-1021,star,Temperature [K] errorplus,143.1,,143.14,Kepler-1021.xml
Kepler-1022,star,Metallicity [Fe/H] errorminus,0.17,,0.175,Kepler-1022.xml
Kepler-1022,star,Metallicity [Fe/H] errorplus,0.16,,0.157,Kepler-1022.xml
Kepler-1022,star,Temperature [K] errorminus,51.8,,51.77,Kepler-1022.xml
Kepler-1022,star,Temperature [K] errorplus,49.5,,49.47,Kepler-1022.xml
Kepler-1023,star,Metallicity [Fe/H] errorminus,0.16,,0.161,Kepler-1023.xml
Kepler-1023,star,Metallicity [Fe/H] errorplus,0.15,,0.155,Kepler-1023.xml
Kepler-1023,star,Temperature [K] errorminus,98.7,,98.69,Kepler-1023.xml
Kepler-1023,star,Temperature [K] errorplus,75.3,,75.28,Kepler-1023.xml
Kepler-1024,star,Metallicity [Fe/H] errorminus,0.18,,0.182,Kepler-1024.xml
Kepler-1024,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-1024.xml
Kepler-1024,star,Temperature [K] errorminus,76.4,,76.37,Kepler-1024.xml
Kepler-1024,star,Temperature [K] errorplus,126.7,,126.73,Kepler-1024.xml
Kepler-1025,star,Metallicity [Fe/H] errorminus,0.18,,0.181,Kepler-1025.xml
Kepler-1025,star,Metallicity [Fe/H] errorplus,0.14,,0.145,Kepler-1025.xml
Kepler-1025,star,Temperature [K] errorminus,95.5,,95.52,Kepler-1025.xml
Kepler-342,star,Radius [RSun],1.472,,1.47,Kepler-342.xml
Kepler-342,star,Radius [RSun] errorminus,.257,,0.26,Kepler-342.xml
Kepler-342,star,Radius [RSun] errorplus,0.257,,0.26,Kepler-342.xml
Kepler-1026,star,Metallicity [Fe/H] errorminus,0.17,,0.167,Kepler-1026.xml
Kepler-1026,star,Metallicity [Fe/H] errorplus,0.15,,0.151,Kepler-1026.xml
Kepler-1026,star,Temperature [K] errorminus,89.4,,89.37,Kepler-1026.xml
Kepler-1026,star,Temperature [K] errorplus,85.8,,85.79,Kepler-1026.xml
Kepler-1027,star,Metallicity [Fe/H] errorminus,0.09,,0.087,Kepler-1027.xml
Kepler-1027,star,Metallicity [Fe/H] errorplus,0.11,,0.107,Kepler-1027.xml
Kepler-1027,star,Temperature [K] errorminus,58.5,,58.48,Kepler-1027.xml
Kepler-1027,star,Temperature [K] errorplus,66.8,,66.85,Kepler-1027.xml
Kepler-1028,star,Metallicity [Fe/H] errorminus,0.20,,0.195,Kepler-1028.xml
Kepler-1028,star,Metallicity [Fe/H] errorplus,0.17,,0.166,Kepler-1028.xml
Kepler-1028,star,Temperature [K] errorminus,78.2,,78.23,Kepler-1028.xml
Kepler-1028,star,Temperature [K] errorplus,102.7,,102.65,Kepler-1028.xml
Kepler-1029,star,Metallicity [Fe/H] errorminus,0.17,,0.172,Kepler-1029.xml
Kepler-1029,star,Metallicity [Fe/H] errorplus,0.16,,0.163,Kepler-1029.xml
Kepler-1029,star,Temperature [K] errorminus,91.8,,91.81,Kepler-1029.xml
Kepler-1029,star,Temperature [K] errorplus,68.4,,68.38,Kepler-1029.xml
Kepler-1030,star,Metallicity [Fe/H] errorminus,0.16,,0.161,Kepler-1030.xml
Kepler-1030,star,Metallicity [Fe/H] errorplus,0.15,,0.154,Kepler-1030.xml
Kepler-1030,star,Temperature [K] errorminus,85.0,,85.01,Kepler-1030.xml
Kepler-1030,star,Temperature [K] errorplus,78.4,,78.38,Kepler-1030.xml
Kepler-1031,star,Metallicity [Fe/H] errorplus,0.14,,0.136,Kepler-1031.xml
Kepler-1031,star,Temperature [K] errorplus,125.9,,125.91,Kepler-1031.xml
Kepler-1032,star,Metallicity [Fe/H] errorminus,0.21,,0.211,Kepler-1032.xml
Kepler-1032,star,Metallicity [Fe/H] errorplus,0.10,,0.103,Kepler-1032.xml
Kepler-1032,star,Temperature [K] errorminus,84.4,,84.37,Kepler-1032.xml
Kepler-1032,star,Temperature [K] errorplus,57.1,,57.14,Kepler-1032.xml
Kepler-1033,star,Metallicity [Fe/H] errorminus,0.16,,0.156,Kepler-1033.xml
Kepler-1033,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1033.xml
Kepler-1033,star,Temperature [K] errorminus,66.5,,66.49,Kepler-1033.xml
Kepler-1033,star,Temperature [K] errorplus,59.8,,59.76,Kepler-1033.xml
Kepler-1034,star,Metallicity [Fe/H] errorminus,0.17,,0.172,Kepler-1034.xml
Kepler-1034,star,Metallicity [Fe/H] errorplus,0.15,,0.148,Kepler-1034.xml
Kepler-1034,star,Temperature [K] errorminus,86.2,,86.25,Kepler-1034.xml
Kepler-1034,star,Temperature [K] errorplus,102.4,,102.36,Kepler-1034.xml
HD 219134,star,Mass [MSun],0.794,,0.79,HD 219134.xml
HD 219134,star,Mass [MSun] errorminus,0.022,,0.02,HD 219134.xml
HD 219134,star,Mass [MSun] errorplus,0.037,,0.04,HD 219134.xml
HD 219134,star,Radius [RSun],0.778,,0.77,HD 219134.xml
HD 219134,star,Radius [RSun] errorminus,0.005,,0.02,HD 219134.xml
HD 219134,star,Radius [RSun] errorplus,0.005,,0.02,HD 219134.xml
HD 219134,star,Age [Gyr],12.9,,12.460,HD 219134.xml
HD 219134,star,Metallicity [Fe/H],0.11,,0.080,HD 219134.xml
HD 219134,star,Temperature [K],4699,,4913.00,HD 219134.xml
Kepler-1035,star,Metallicity [Fe/H] errorminus,0.18,,0.183,Kepler-1035.xml
Kepler-1035,star,Metallicity [Fe/H] errorplus,0.14,,0.135,Kepler-1035.xml
Kepler-1035,star,Temperature [K] errorminus,121.2,,121.15,Kepler-1035.xml
Kepler-1035,star,Temperature [K] errorplus,114.3,,114.35,Kepler-1035.xml
Kepler-1208,star,Metallicity [Fe/H] errorminus,0.17,,0.173,Kepler-1208.xml
Kepler-1208,star,Metallicity [Fe/H] errorplus,0.15,,0.148,Kepler-1208.xml
Kepler-1208,star,Temperature [K] errorminus,108.6,,108.59,Kepler-1208.xml
Kepler-1208,star,Temperature [K] errorplus,110.9,,110.88,Kepler-1208.xml
Kepler-1209,star,Metallicity [Fe/H] errorplus,0.09,,0.085,Kepler-1209.xml
Kepler-1209,star,Temperature [K] errorminus,59.1,,59.14,Kepler-1209.xml
Kepler-1209,star,Temperature [K] errorplus,71.2,,71.25,Kepler-1209.xml
Kepler-1210,star,Metallicity [Fe/H] errorminus,0.17,,0.166,Kepler-1210.xml
Kepler-1210,star,Metallicity [Fe/H] errorplus,0.14,,0.138,Kepler-1210.xml
