Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-1281,system,Declination,+48 30 55,,+48 30 55.5,Kepler-1281.xml
Kepler-1294,system,Declination,+44 29 17,,+44 29 17.5,Kepler-1294.xml
Kepler-1068,system,Declination,+46 23 33,,+46 23 32.5,Kepler-1068.xml
Kepler-1082,system,Declination,+50 35 55,,+50 35 54.5,Kepler-1082.xml
Kepler-436,system,Distance errorminus,30,,-30.00,Kepler-436.xml
Kepler-221,system,Declination,+46 50 06,,+46 50 07.0,Kepler-221.xml
Kepler-222,system,Declination,+46 56 15,,+46 56 16.0,Kepler-222.xml
Kepler-226,system,Declination,+47 52 51,,+47 52 51.6,Kepler-226.xml
Kepler-228,system,Right ascension,19 45 08,,19 45 08.67,Kepler-228.xml
Kepler-228,system,Declination,+48 13 28,,+48 13 28.8,Kepler-228.xml
Kepler-229,system,Right ascension,19 07 59,,19 07 59.87,Kepler-229.xml
Kepler-229,system,Declination,+48 22 32,,+48 22 32.9,Kepler-229.xml
Kepler-231,system,Right ascension,19 35 53,,19 35 53.60,Kepler-231.xml
Kepler-231,system,Declination,+50 31 54,,+50 31 54.9,Kepler-231.xml
Kepler-233,system,Right ascension,19 45 27,,19 45 27.97,Kepler-233.xml
Kepler-235,system,Right ascension,19 04 18,,19 04 18.98,Kepler-235.xml
Kepler-235,system,Declination,+39 16 41,,+39 16 41.9,Kepler-235.xml
Kepler-236,system,Right ascension,18 55 27,,18 55 27.93,Kepler-236.xml
eps Tau,system,Right ascension,04 28 36.99882,,04 28 37.00,eps Tau.xml
eps Tau,system,Declination,+19 10 49.5446,,+19 10 49.6,eps Tau.xml
eps Tau,system,Distance [parsec],44.96,,47.53,eps Tau.xml
eps Tau,system,Distance errorminus,0.51,,-1.93,eps Tau.xml
eps Tau,system,Distance errorplus,0.51,,1.78,eps Tau.xml
Kepler-1308,system,Declination,+38 31 15,,+38 31 15.5,Kepler-1308.xml
Kepler-398,system,Declination,+40 20 37,,+40 20 37.9,Kepler-398.xml
Kepler-1317,system,Declination,+42 06 57,,+42 06 57.5,Kepler-1317.xml
Kepler-401,system,Right ascension,19 20 19,,19 20 19.86,Kepler-401.xml
Kepler-1321,system,Declination,+46 38 27,,+46 38 27.5,Kepler-1321.xml
Kepler-1099,system,Right ascension,19 14 59.9,,19 14 59.99,Kepler-1099.xml
Kepler-1101,system,Declination,+45 40 17,,+45 40 16.5,Kepler-1101.xml
Kepler-1108,system,Declination,+45 59 07,,+45 59 06.5,Kepler-1108.xml
Kepler-214,system,Declination,+44 57 21,,+44 57 21.7,Kepler-214.xml
Kepler-215,system,Right ascension,19 39 53,,19 39 53.64,Kepler-215.xml
Kepler-216,system,Right ascension,19 34 54,,19 34 54.74,Kepler-216.xml
Kepler-216,system,Declination,+46 07 44,,+46 07 45.0,Kepler-216.xml
Kepler-482,system,Right ascension,19 47 17,,19 47 17.50,Kepler-482.xml
Kepler-494,system,Declination,+41 39 51,,+41 39 50.5,Kepler-494.xml
Kepler-505,system,Declination,+42 32 33,,+42 32 33.5,Kepler-505.xml
Kepler-1336,system,Declination,+46 53 59,,+46 53 59.5,Kepler-1336.xml
Wolf 1061,system,Distance [parsec],4.2922,,4.29,Wolf 1061.xml
Kepler-220,system,Right ascension,19 26 01,,19 26 01.50,Kepler-220.xml
Kepler-220,system,Declination,+46 53 44,,+46 53 44.8,Kepler-220.xml
Kepler-225,system,Right ascension,19 28 46,,19 28 46.56,Kepler-225.xml
Kepler-225,system,Declination,+47 27 25,,+47 27 25.5,Kepler-225.xml
omi CrB,system,Declination,+29 36 58.3488,,+29 36 58.4,omi CrB.xml
omi CrB,system,Distance [parsec],82.8,,84.03,omi CrB.xml
omi CrB,system,Distance errorminus,3.0,,-5.57,omi CrB.xml
omi CrB,system,Distance errorplus,3.0,,4.92,omi CrB.xml
tau Boo,system,Distance [parsec],15.62,,15.60,tau Boo.xml
tau Boo,system,Distance errorminus,0.05,,-0.17,tau Boo.xml
tau Boo,system,Distance errorplus,0.05,,0.17,tau Boo.xml
HATS-17,system,Right ascension,12 48 45.72,,12 48 45.55,HATS-17.xml
HATS-17,system,Distance errorminus,16,,-16.00,HATS-17.xml
TRAPPIST-1,system,Right ascension,23 06 30.34,,23 06 29.28,TRAPPIST-1.xml
TRAPPIST-1,system,Declination,-05 02 36.44,,-05 02 28.6,TRAPPIST-1.xml
TRAPPIST-1,system,Distance errorminus,0.4,,-0.40,TRAPPIST-1.xml
KELT-15,system,Right ascension,07 49 39.601,,07 49 39.61,KELT-15.xml
KELT-15,system,Distance errorminus,30,,-30.00,KELT-15.xml
Kepler-1353,system,Declination,+42 34 35,,+42 34 34.5,Kepler-1353.xml
Kepler-1370,system,Declination,+41 46 43,,+41 46 42.5,Kepler-1370.xml
Kepler-227,system,Declination,+48 08 29,,+48 08 29.9,Kepler-227.xml
Kepler-232,system,Right ascension,19 43 15,,19 43 15.88,Kepler-232.xml
Kepler-234,system,Right ascension,19 26 36,,19 26 36.84,Kepler-234.xml
Kepler-234,system,Declination,+38 29 40,,+38 29 40.8,Kepler-234.xml
Kepler-237,system,Declination,+40 25 18,,+40 25 18.6,Kepler-237.xml
Kepler-571,system,Declination,+49 25 07,,+49 25 07.5,Kepler-571.xml
Kepler-579,system,Declination,+39 57 11,,+39 57 10.5,Kepler-579.xml
Kepler-580,system,Right ascension,18 53 59.9,,18 53 59.96,Kepler-580.xml
Kepler-1391,system,Declination,+46 39 35,,+46 39 34.5,Kepler-1391.xml
EPIC 201393098,system,Right ascension,11 08 22.505,,11 08 22.51,EPIC 201393098.xml
EPIC 201465501,system,Distance errorminus,12,,-12.00,EPIC 201465501.xml
EPIC 201505350,system,Distance errorminus,20,,-20.00,EPIC 201505350.xml
EPIC 201577035,system,Distance errorminus,21,,-21.00,EPIC 201577035.xml
EPIC 201596316,system,Distance errorminus,1728,,-1728.00,EPIC 201596316.xml
EPIC 201613023,system,Distance errorminus,27,,-27.00,EPIC 201613023.xml
EPIC 201635569,system,Distance errorminus,8,,-8.00,EPIC 201635569.xml
EPIC 201736247,system,Distance errorminus,22,,-22.00,EPIC 201736247.xml
EPIC 201754305,system,Distance errorminus,16,,-16.00,EPIC 201754305.xml
EPIC 201855371,system,Distance errorminus,6,,-6.00,EPIC 201855371.xml
EPIC 201912552,system,Distance errorminus,4,,-4.00,EPIC 201912552.xml
WASP-135,system,Declination,+29 52 45.0,,+29 52 44.8,WASP-135.xml
WASP-135,system,Distance errorminus,45,,-45.00,WASP-135.xml
LkCa 15,system,Declination,+22 21 03,,+22 21 03.5,LkCa 15.xml
Kepler-454,system,Right ascension,19 09 54.841,,19 09 54.85,Kepler-454.xml
Kepler-454,system,Declination,+38 13 43.95,,+38 13 43.9,Kepler-454.xml
HD 33844,system,Right ascension,05 12 36.10097,,05 12 36.10,HD 33844.xml
HD 33844,system,Distance errorminus,6.5,,-6.50,HD 33844.xml
Gliese 687,system,Right ascension,17 36 25.89973,,17 36 25.90,Gliese 687.xml
Gliese 687,system,Distance [parsec],4.5,,4.53,Gliese 687.xml
Gliese 687,system,Distance errorminus,0.115,,-0.02,Gliese 687.xml
Gliese 687,system,Distance errorplus,0.115,,0.02,Gliese 687.xml
Gliese 1214,system,Right ascension,17 15 18.94,,17 15 18.92,Gliese 1214.xml
Gliese 1214,system,Declination,+04 57 49.7,,+04 57 50.1,Gliese 1214.xml
Kepler-152,system,Right ascension,19 07 27,,19 07 27.71,Kepler-152.xml
Kepler-152,system,Declination,+41 59 20,,+41 59 20.7,Kepler-152.xml
Kepler-153,system,Right ascension,18 49 50,,18 49 50.53,Kepler-153.xml
Kepler-153,system,Declination,+48 15 25,,+48 15 25.6,Kepler-153.xml
Kepler-154,system,Declination,+49 53 47,,+49 53 47.5,Kepler-154.xml
Kepler-155,system,Declination,+51 04 54,,+51 04 55.0,Kepler-155.xml
Kepler-158,system,Right ascension,18 56 07,,18 56 07.74,Kepler-158.xml
Kepler-158,system,Declination,+39 46 52,,+39 46 52.9,Kepler-158.xml
Kepler-159,system,Right ascension,19 48 16,,19 48 16.84,Kepler-159.xml
Kepler-159,system,Declination,+40 52 07,,+40 52 07.6,Kepler-159.xml
Kepler-160,system,Right ascension,19 11 05,,19 11 05.66,Kepler-160.xml
Kepler-161,system,Right ascension,19 22 03,,19 22 03.96,Kepler-161.xml
Kepler-161,system,Declination,+43 05 01,,+43 05 01.8,Kepler-161.xml
Kepler-162,system,Right ascension,19 49 06,,19 49 06.94,Kepler-162.xml
Kepler-163,system,Right ascension,19 40 00,,19 40 00.68,Kepler-163.xml
Kepler-164,system,Declination,+47 37 47,,+47 37 47.7,Kepler-164.xml
Kepler-165,system,Right ascension,18 42 45,,18 42 45.84,Kepler-165.xml
HD 7449,system,Distance [parsec],38.9,,38.52,HD 7449.xml
HD 7449,system,Distance errorminus,0.71,,-1.18,HD 7449.xml
HD 7449,system,Distance errorplus,0.74,,1.11,HD 7449.xml
HD 7924,system,Right ascension,01 21 59.11491,,01 21 59.12,HD 7924.xml
HD 7924,system,Distance errorminus,0.13,,-0.13,HD 7924.xml
HD 8574,system,Right ascension,01 25 12,,01 25 12.52,HD 8574.xml
HD 9446,system,Declination,+29 15 55,,+29 15 54.5,HD 9446.xml
HD 9446,system,Distance [parsec],53,,52.85,HD 9446.xml
HD 10180,system,Distance [parsec],39.4,,39.02,HD 10180.xml
HD 10442,system,Right ascension,01 41 53.142,,01 41 53.15,HD 10442.xml
HD 10697,system,Right ascension,01 44 55,,01 44 55.82,HD 10697.xml
HD 10697,system,Distance [parsec],32.56,,32.60,HD 10697.xml
HD 11506,system,Distance errorminus,1.6,,-1.60,HD 11506.xml
HD 11977,system,Distance [parsec],66.5,,66.49,HD 11977.xml
HD 11964,system,Right ascension,01 57 09,,01 57 09.61,HD 11964.xml
HD 11964,system,Declination,-10 14 32,,-10 14 32.7,HD 11964.xml
HD 12661,system,Declination,+25 24 51,,+25 24 51.5,HD 12661.xml
HD 13189,system,Distance [parsec],185,,300.30,HD 13189.xml
HD 13908,system,Distance [parsec],71.3,,66.89,HD 13908.xml
HD 13908,system,Distance errorminus,3.5,,-4.03,HD 13908.xml
HD 13908,system,Distance errorplus,3.5,,3.60,HD 13908.xml
HD 13931,system,Distance [parsec],44.2,,45.52,HD 13931.xml
HD 13931,system,Distance errorminus,1.3,,-2.08,HD 13931.xml
HD 13931,system,Distance errorplus,1.3,,1.91,HD 13931.xml
HD 16141,system,Right ascension,02 35 19,,02 35 19.93,HD 16141.xml
HD 16141,system,Distance [parsec],35.9,,35.91,HD 16141.xml
HD 16175,system,Declination,+42 03 45,,+42 03 45.5,HD 16175.xml
HD 16175,system,Distance [parsec],59.8,,59.84,HD 16175.xml
HD 17156,system,Distance [parsec],78.24,,75.00,HD 17156.xml
HD 18742,system,Distance [parsec],135,,127.88,HD 18742.xml
HD 126614,system,Distance [parsec],72.6,,68.35,HD 126614.xml
HD 126614,system,Distance errorminus,5.1,,-5.83,HD 126614.xml
HD 126614,system,Distance errorplus,5.1,,4.98,HD 126614.xml
HD 128311,system,Right ascension,14 36 00,,14 36 00.56,HD 128311.xml
HD 128311,system,Declination,+09 44 47,,+09 44 47.5,HD 128311.xml
HD 129445,system,Declination,-68 45 45,,-68 45 45.9,HD 129445.xml
HD 130322,system,Distance [parsec],30,,29.76,HD 130322.xml
HD 131496,system,Distance [parsec],110,,121.36,HD 131496.xml
HD 132406,system,Distance [parsec],71,,70.97,HD 132406.xml
HD 132563,system,Distance [parsec],96,,98.52,HD 132563.xml
HD 132563,system,Distance errorminus,13,,-24.33,HD 132563.xml
HD 132563,system,Distance errorplus,13,,16.28,HD 132563.xml
HD 131664,system,Distance [parsec],55.43,,57.21,HD 131664.xml
HD 131664,system,Distance errorminus,2.3,,-3.11,HD 131664.xml
HD 131664,system,Distance errorplus,2.3,,2.80,HD 131664.xml
HD 134987,system,Right ascension,15 13 28,,15 13 28.67,HD 134987.xml
HD 134987,system,Declination,-25 18 33,,-25 18 33.6,HD 134987.xml
HD 136418,system,Right ascension,15 19 07,,15 19 06.18,HD 136418.xml
HD 136418,system,Declination,+41 44 00,,+41 43 59.5,HD 136418.xml
HD 136418,system,Distance [parsec],98.2,,106.38,HD 136418.xml
HD 141937,system,Right ascension,15 52 17,,15 52 17.55,HD 141937.xml
HD 141937,system,Declination,-18 26 09,,-18 26 09.8,HD 141937.xml
HD 142245,system,Distance [parsec],109,,106.38,HD 142245.xml
HD 145457,system,Distance [parsec],126,,126.10,HD 145457.xml
HD 145377,system,Distance [parsec],55.0,,55.19,HD 145377.xml
HD 145377,system,Distance errorminus,2.8,,-3.57,HD 145377.xml
HD 145377,system,Distance errorplus,2.8,,3.16,HD 145377.xml
HD 147513,system,Declination,-39 11 34,,-39 11 34.7,HD 147513.xml
HD 147513,system,Distance [parsec],12.9,,12.87,HD 147513.xml
HD 149026,system,Right ascension,16 30 29,,16 30 29.62,HD 149026.xml
HD 149026,system,Distance [parsec],78.9,,78.86,HD 149026.xml
HD 149143,system,Distance [parsec],63,,63.49,HD 149143.xml
HD 150706,system,Right ascension,16 31 17,,16 31 17.59,HD 150706.xml
HD 150706,system,Distance [parsec],27.2,,27.23,HD 150706.xml
HD 152581,system,Right ascension,16 53 43,,16 53 43.58,HD 152581.xml
HD 152581,system,Declination,+11 58 25,,+11 58 25.5,HD 152581.xml
HD 152581,system,Distance [parsec],186,,182.82,HD 152581.xml
GSC 06214-00210,system,Declination,-20 43 07,,-20 43 09.1,GSC 06214-00210.xml
GSC 06214-00210,system,Distance errorminus,14,,-14.00,GSC 06214-00210.xml
HAT-P-2,system,Distance [parsec],118,,135.32,HAT-P-2.xml
HAT-P-3,system,Distance [parsec],130,,138.00,HAT-P-3.xml
HAT-P-5,system,Declination,+36 37 18,,+36 37 17.1,HAT-P-5.xml
HAT-P-6,system,Distance [parsec],200,,261.00,HAT-P-6.xml
HAT-P-8,system,Distance errorminus,15,,-15.00,HAT-P-8.xml
HAT-P-12,system,Right ascension,13 57 34,,13 57 33.48,HAT-P-12.xml
HAT-P-18,system,Right ascension,17 05 24,,17 05 23.15,HAT-P-18.xml
HAT-P-18,system,Distance errorminus,9,,-9.00,HAT-P-18.xml
BD+48 738,system,Right ascension,02 42 50.463,,02 42 50.45,BD+48 738.xml
BD+49 828,system,Right ascension,03 02 33.7362,,03 02 33.73,BD+49 828.xml
CoRoT-2,system,Right ascension,19 27 07,,19 27 06.49,CoRoT-2.xml
CoRoT-2,system,Declination,+01 23 02,,+01 23 01.4,CoRoT-2.xml
CoRoT-2,system,Distance [parsec],300,,200.00,CoRoT-2.xml
CoRoT-6,system,Right ascension,18 44 18,,18 44 17.41,CoRoT-6.xml
CoRoT-7,system,Distance [parsec],150,,153.70,CoRoT-7.xml
CoRoT-7,system,Distance errorminus,20,,-4.50,CoRoT-7.xml
CoRoT-7,system,Distance errorplus,20,,4.50,CoRoT-7.xml
Kepler-169,system,Right ascension,19 03 59,,19 03 59.97,Kepler-169.xml
Kepler-169,system,Declination,+40 55 09,,+40 55 09.6,Kepler-169.xml
Kepler-170,system,Declination,+41 37 46,,+41 37 46.6,Kepler-170.xml
Kepler-171,system,Declination,+41 45 19,,+41 45 19.9,Kepler-171.xml
Kepler-172,system,Declination,+41 49 18,,+41 49 18.7,Kepler-172.xml
Kepler-173,system,Declination,+41 53 02,,+41 53 02.8,Kepler-173.xml
Kepler-174,system,Declination,+43 49 55,,+43 49 55.5,Kepler-174.xml
Kepler-175,system,Right ascension,19 18 12,,19 18 12.79,Kepler-175.xml
Kepler-176,system,Declination,+43 51 11,,+43 51 11.7,Kepler-176.xml
HD 20794,system,Right ascension,03 19 55,,03 19 55.65,HD 20794.xml
HD 20794,system,Declination,-43 30 10,,-43 04 11.2,HD 20794.xml
HD 20782,system,Distance [parsec],35.49,,35.50,HD 20782.xml
HD 20782,system,Distance errorminus,0.36,,-0.80,HD 20782.xml
HD 20782,system,Distance errorplus,0.36,,0.80,HD 20782.xml
HD 20868,system,Distance [parsec],46.2,,48.90,HD 20868.xml
HD 20868,system,Distance errorminus,2.9,,-3.50,HD 20868.xml
HD 20868,system,Distance errorplus,2.9,,3.50,HD 20868.xml
HD 23127,system,Distance [parsec],89.1,,89.13,HD 23127.xml
HD 23079,system,Distance [parsec],34.8,,34.60,HD 23079.xml
HD 24040,system,Right ascension,03 50 22.9,,03 50 22.97,HD 24040.xml
HD 24040,system,Distance [parsec],46.6,,46.51,HD 24040.xml
HD 24040,system,Distance errorminus,1.6,,-2.34,HD 24040.xml
HD 24040,system,Distance errorplus,1.6,,2.13,HD 24040.xml
HD 25171,system,Distance [parsec],55,,56.05,HD 25171.xml
HD 27442,system,Declination,-59 18 07,,-59 18 07.8,HD 27442.xml
HD 27442,system,Distance [parsec],18.1,,18.24,HD 27442.xml
HD 27631,system,Distance [parsec],45.5,,44.54,HD 27631.xml
HD 28254,system,Distance [parsec],56.2,,54.70,HD 28254.xml
HD 28678,system,Right ascension,04 31 28,,04 31 25.45,HD 28678.xml
HD 28678,system,Declination,+04 34 48,,+04 34 31.0,HD 28678.xml
HD 28678,system,Distance [parsec],227,,168.92,HD 28678.xml
HD 30177,system,Declination,-58 01 14,,-58 01 14.7,HD 30177.xml
HD 30177,system,Distance [parsec],55,,54.71,HD 30177.xml
HD 30856,system,Right ascension,04 50 14,,04 50 17.86,HD 30856.xml
HD 30856,system,Declination,-24 21 36,,-24 22 07.8,HD 30856.xml
HD 30856,system,Distance [parsec],118,,121.07,HD 30856.xml
HD 32518,system,Distance [parsec],120.6,,117.37,HD 32518.xml
HD 32518,system,Distance errorminus,8.4,,-11.83,HD 32518.xml
HD 32518,system,Distance errorplus,8.4,,9.84,HD 32518.xml
HD 33142,system,Distance [parsec],126,,136.80,HD 33142.xml
HD 33564,system,Right ascension,05 22 33,,05 22 33.53,HD 33564.xml
HD 34445,system,Declination,+07 21 12.0508,,+07 21 12.0,HD 34445.xml
HD 34445,system,Distance [parsec],46.5,,45.01,HD 34445.xml
HD 34445,system,Distance errorminus,1.4,,-2.23,HD 34445.xml
HD 34445,system,Distance errorplus,1.4,,2.03,HD 34445.xml
HD 37124,system,Declination,+20 43 50,,+20 43 50.8,HD 37124.xml
HD 37124,system,Distance [parsec],33,,33.24,HD 37124.xml
HD 37605,system,Right ascension,05 40 01,,05 40 01.73,HD 37605.xml
HD 37605,system,Distance [parsec],42.9,,42.88,HD 37605.xml
HD 153950,system,Distance [parsec],49.5,,51.87,HD 153950.xml
HD 153950,system,Distance errorminus,1.7,,-3.63,HD 153950.xml
HD 153950,system,Distance errorplus,1.7,,3.18,HD 153950.xml
HD 154672,system,Distance [parsec],65.8,,64.77,HD 154672.xml
HD 154857,system,Right ascension,17 11 15,,17 11 15.73,HD 154857.xml
HD 154857,system,Declination,-56 40 50,,-56 40 50.9,HD 154857.xml
HD 154857,system,Distance [parsec],64.2,,68.54,HD 154857.xml
HD 154857,system,Distance errorminus,3.1,,-4.56,HD 154857.xml
HD 154857,system,Distance errorplus,3.1,,4.02,HD 154857.xml
HD 155358,system,Distance [parsec],43,,43.40,HD 155358.xml
HD 156668,system,Distance [parsec],24.5,,24.05,HD 156668.xml
HD 156846,system,Distance errorminus,2.2,,-2.34,HD 156846.xml
HD 156846,system,Distance errorplus,2.2,,2.13,HD 156846.xml
HD 159243,system,Distance [parsec],69.2,,68.59,HD 159243.xml
HD 159243,system,Distance errorminus,5.5,,-6.43,HD 159243.xml
HD 159243,system,Distance errorplus,5.5,,5.42,HD 159243.xml
HD 159868,system,Right ascension,17 39 00,,17 38 59.52,HD 159868.xml
HD 159868,system,Distance [parsec],52.7,,52.72,HD 159868.xml
HD 163607,system,Distance [parsec],69,,69.44,HD 163607.xml
HD 164509,system,Distance [parsec],52,,51.81,HD 164509.xml
HD 164922,system,Right ascension,18 02 30,,18 02 30.86,HD 164922.xml
HD 164922,system,Declination,+26 18 46,,+26 18 46.8,HD 164922.xml
HD 164922,system,Distance [parsec],21.93,,22.13,HD 164922.xml
HD 166724,system,Right ascension,18 14 00,,18 13 59.68,HD 166724.xml
HD 166724,system,Distance [parsec],42.3,,42.99,HD 166724.xml
HD 168443,system,Declination,-09 35 34,,-09 35 44.6,HD 168443.xml
HD 168443,system,Distance [parsec],37.38,,37.88,HD 168443.xml
HD 168746,system,Right ascension,18 21 49,,18 21 49.78,HD 168746.xml
HD 168746,system,Declination,-11 55 21,,-11 55 21.7,HD 168746.xml
HD 169830,system,Declination,-29 49 00,,-29 49 00.7,HD 169830.xml
HD 169830,system,Distance errorminus,1.16,,-1.24,HD 169830.xml
HD 169830,system,Distance errorplus,1.24,,1.16,HD 169830.xml
HD 170469,system,Distance [parsec],64.97,,64.98,HD 170469.xml
HD 171238,system,Distance [parsec],50.28,,44.05,HD 171238.xml
CoRoT-8,system,Declination,+01 25 36,,+01 25 35.2,CoRoT-8.xml
CoRoT-13,system,Distance [parsec],1310,,1060.00,CoRoT-13.xml
CoRoT-19,system,Declination,-00 10 15,,-00 10 14.5,CoRoT-19.xml
CoRoT-19,system,Distance [parsec],800,,770.00,CoRoT-19.xml
CoRoT-22,system,Declination,+06 13 08.97,,+06 13 08.9,CoRoT-22.xml
CoRoT-22,system,Distance errorminus,42,,-42.00,CoRoT-22.xml
CoRoT-24,system,Distance errorminus,70,,-70.00,CoRoT-24.xml
CoRoT-25,system,Right ascension,18 42 31.13,,18 42 31.12,CoRoT-25.xml
CoRoT-25,system,Declination,+06 30 50.04,,+06 30 49.8,CoRoT-25.xml
CoRoT-25,system,Distance errorminus,25,,-25.00,CoRoT-25.xml
CoRoT-27,system,Declination,+05 32 19,,+05 32 18.5,CoRoT-27.xml
CoRoT-28,system,Right ascension,18 34 45.21,,18 34 45.20,CoRoT-28.xml
CoRoT-28,system,Declination,+05 34 25.72,,+05 34 25.4,CoRoT-28.xml
CoRoT-28,system,Distance errorminus,70,,-70.00,CoRoT-28.xml
CoRoT-29,system,Declination,+06 28 46.99,,+06 28 46.7,CoRoT-29.xml
CoRoT-29,system,Distance errorminus,50,,-50.00,CoRoT-29.xml
HAT-P-19,system,Right ascension,00 38 04.012,,00 38 04.02,HAT-P-19.xml
HAT-P-19,system,Declination,+34 42 41.56,,+34 42 41.7,HAT-P-19.xml
HAT-P-19,system,Distance errorminus,15,,-15.00,HAT-P-19.xml
HAT-P-24,system,Declination,+14 15 44,,+14 15 45.4,HAT-P-24.xml
HAT-P-24,system,Distance errorminus,20,,-20.00,HAT-P-24.xml
HAT-P-25,system,Right ascension,03 13 45,,03 13 44.50,HAT-P-25.xml
HAT-P-26,system,Right ascension,14 12 37.54,,14 12 37.53,HAT-P-26.xml
HAT-P-26,system,Declination,+04 03 36.13,,+04 03 36.0,HAT-P-26.xml
Kepler-181,system,Declination,+50 05 44,,+50 05 44.9,Kepler-181.xml
Kepler-184,system,Declination,+43 04 28,,+43 04 29.0,Kepler-184.xml
Kepler-185,system,Declination,+43 53 23,,+43 53 23.7,Kepler-185.xml
Kepler-186,system,Right ascension,19 54 36,,19 54 36.65,Kepler-186.xml
Kepler-186,system,Distance [parsec],151,,172.00,Kepler-186.xml
Kepler-186,system,Distance errorminus,18,,-10.00,Kepler-186.xml
Kepler-186,system,Distance errorplus,18,,13.00,Kepler-186.xml
Kepler-187,system,Declination,+44 05 21,,+44 05 21.5,Kepler-187.xml
Kepler-188,system,Declination,+44 18 55,,+44 18 55.9,Kepler-188.xml
Kepler-189,system,Right ascension,19 10 15,,19 10 15.54,Kepler-189.xml
Kepler-189,system,Declination,+44 18 17,,+44 18 18.0,Kepler-189.xml
Kepler-190,system,Declination,+44 44 01,,+44 44 01.7,Kepler-190.xml
HD 38283,system,Distance [parsec],37.7,,37.78,HD 38283.xml
HD 38529,system,Right ascension,05 46 34,,05 46 34.91,HD 38529.xml
HD 38529,system,Declination,+01 10 05,,+01 10 05.5,HD 38529.xml
HD 38529,system,Distance [parsec],39.28,,42.40,HD 38529.xml
HD 39091,system,Right ascension,05 37 09,,05 37 09.89,HD 39091.xml
HD 39091,system,Declination,-80 28 08,,-80 28 08.8,HD 39091.xml
HD 39091,system,Distance [parsec],18.32,,18.21,HD 39091.xml
HD 40307,system,Distance [parsec],12.8,,12.83,HD 40307.xml
HD 40979,system,Right ascension,06 04 29,,06 04 29.94,HD 40979.xml
HD 40979,system,Declination,+44 15 37,,+44 15 37.6,HD 40979.xml
HD 43197,system,Distance [parsec],54.9,,56.30,HD 43197.xml
HD 44219,system,Distance [parsec],50.43,,50.40,HD 44219.xml
HD 45364,system,Distance [parsec],32.6,,32.58,HD 45364.xml
HD 45350,system,Right ascension,06 28 45,,06 28 45.71,HD 45350.xml
HD 45350,system,Declination,+38 57 46,,+38 57 46.7,HD 45350.xml
HD 45350,system,Distance [parsec],49,,48.95,HD 45350.xml
HD 45652,system,Distance [parsec],36,,36.14,HD 45652.xml
HD 46375,system,Right ascension,06 33 12,,06 33 12.62,HD 46375.xml
HD 46375,system,Distance [parsec],33.4,,33.41,HD 46375.xml
HD 47536,system,Right ascension,06 37 47,,06 37 47.62,HD 47536.xml
HD 48265,system,Distance [parsec],87.4,,85.40,HD 48265.xml
HD 50554,system,Right ascension,06 54 42,,06 54 42.82,HD 50554.xml
HD 60532,system,Distance [parsec],25.7,,25.30,HD 60532.xml
HD 62509,system,Right ascension,07 45 18,,07 45 18.95,HD 62509.xml
HD 63765,system,Distance [parsec],32.6,,32.62,HD 63765.xml
HD 173416,system,Distance [parsec],135,,134.95,HD 173416.xml
HD 177830,system,Distance [parsec],59.0,,59.03,HD 177830.xml
HD 177830,system,Distance errorminus,2.2,,-2.77,HD 177830.xml
HD 177830,system,Distance errorplus,2.2,,2.54,HD 177830.xml
HD 179949,system,Declination,-24 10 45,,-24 10 45.7,HD 179949.xml
HD 179949,system,Distance [parsec],27,,27.05,HD 179949.xml
HD 180314,system,Distance [parsec],132,,131.75,HD 180314.xml
HD 181342,system,Distance [parsec],110.6,,110.62,HD 181342.xml
HD 181720,system,Distance [parsec],56,,55.93,HD 181720.xml
HD 183263,system,Declination,+08 21 28.9,,+08 21 29.0,HD 183263.xml
HD 183263,system,Distance [parsec],55.1,,52.83,HD 183263.xml
HD 183263,system,Distance errorminus,2.8,,-3.13,HD 183263.xml
HD 212301,system,Right ascension,22 27 30,,22 27 30.92,HD 212301.xml
HD 212301,system,Distance [parsec],52.7,,52.72,HD 212301.xml
HD 213240,system,Declination,-49 25 59,,-49 25 59.8,HD 213240.xml
HD 215497,system,Distance [parsec],44,,43.53,HD 215497.xml
HD 216435,system,Right ascension,22 53 37,,22 53 37.93,HD 216435.xml
HD 216435,system,Declination,-48 35 53,,-48 35 53.8,HD 216435.xml
HD 216435,system,Distance [parsec],33.3,,33.29,HD 216435.xml
HD 216536,system,Right ascension,22 53 03.9725,,22 53 03.98,HD 216536.xml
HD 216770,system,Right ascension,22 55 53,,22 55 53.71,HD 216770.xml
HD 216770,system,Declination,-26 39 31,,-26 39 31.5,HD 216770.xml
HD 216770,system,Distance [parsec],38,,37.89,HD 216770.xml
HD 217107,system,Distance [parsec],19.86,,19.72,HD 217107.xml
HD 217107,system,Distance errorminus,0.15,,-0.30,HD 217107.xml
HD 217107,system,Distance errorplus,0.15,,0.29,HD 217107.xml
HD 217786,system,Right ascension,23 03 08.205,,23 03 08.20,HD 217786.xml
HD 217786,system,Declination,-00 25 46.66,,-00 25 46.6,HD 217786.xml
HD 217786,system,Distance [parsec],54.9,,54.80,HD 217786.xml
HD 217786,system,Distance errorminus,2.3,,-2.00,HD 217786.xml
HD 217786,system,Distance errorplus,2.3,,2.00,HD 217786.xml
HD 218566,system,Distance [parsec],28.55,,29.94,HD 218566.xml
HD 218566,system,Distance errorminus,0.93,,-1.11,HD 218566.xml
