Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-1059,star,Metallicity [Fe/H] errorminus,0.24,,0.236,Kepler-1059.xml
Kepler-1059,star,Metallicity [Fe/H] errorminus,0.24,0.236,,Kepler-1059.xml
Kepler-1059,star,Temperature [K] errorminus,62.3,,62.34,Kepler-1059.xml
Kepler-1059,star,Temperature [K] errorminus,62.3,62.34,,Kepler-1059.xml
Kepler-1059,star,Temperature [K] errorplus,81.5,,81.53,Kepler-1059.xml
Kepler-1059,star,Temperature [K] errorplus,81.5,81.53,,Kepler-1059.xml
Kepler-106,star,Visual magnitude,12.98,,12.882,Kepler-106.xml
Kepler-106,star,Visual magnitude,12.98,12.882,,Kepler-106.xml
Kepler-106 b,planet,Mass [Mjup] upperlimit,0.016672,0.0088,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup],0.074727,,0.073,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup],0.074727,0.073,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorminus,0.010024,,0.010,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorminus,0.010024,0.01,,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorplus,0.010024,,0.010,Kepler-106.xml
Kepler-106 b,planet,Radius [Rjup] errorplus,0.010024,0.01,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup],0.032841,,0.03300,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup],0.032841,0.03285,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorminus,0.010066,,0.01000,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorminus,0.010066,0.01,,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorplus,0.010066,,0.01000,Kepler-106.xml
Kepler-106 c,planet,Mass [Mjup] errorplus,0.010066,0.01,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup],0.227826,,0.223,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup],0.227826,0.223,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorminus,0.029162,,0.029,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorminus,0.029162,0.029,,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorplus,0.029162,,0.029,Kepler-106.xml
Kepler-106 c,planet,Radius [Rjup] errorplus,0.029162,0.029,,Kepler-106.xml
Kepler-106 d,planet,Mass [Mjup] upperlimit,0.025480,0.0,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup],0.086574,,0.085,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup],0.086574,0.085,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorminus,0.011847,,0.012,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorminus,0.011847,0.012,,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorplus,0.011847,,0.012,Kepler-106.xml
Kepler-106 d,planet,Radius [Rjup] errorplus,0.011847,0.012,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup],0.035137,,0.03500,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup],0.035137,0.03514,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorminus,0.018245,,0.01800,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorminus,0.018245,0.018,,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorplus,0.018245,,0.01800,Kepler-106.xml
Kepler-106 e,planet,Mass [Mjup] errorplus,0.018245,0.018,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup],0.233294,,0.228,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup],0.233294,0.228,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorminus,0.030073,,0.029,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorminus,0.030073,0.029,,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorplus,0.030073,,0.029,Kepler-106.xml
Kepler-106 e,planet,Radius [Rjup] errorplus,0.030073,0.029,,Kepler-106.xml
Kepler-1060,star,Metallicity [Fe/H] errorminus,0.19,,0.192,Kepler-1060.xml
Kepler-1060,star,Metallicity [Fe/H] errorminus,0.19,0.192,,Kepler-1060.xml
Kepler-1060,star,Metallicity [Fe/H] errorplus,0.15,,0.155,Kepler-1060.xml
Kepler-1060,star,Metallicity [Fe/H] errorplus,0.15,0.155,,Kepler-1060.xml
Kepler-1060,star,Temperature [K] errorminus,198.6,,198.61,Kepler-1060.xml
Kepler-1060,star,Temperature [K] errorminus,198.6,198.61,,Kepler-1060.xml
Kepler-1060,star,Temperature [K] errorplus,181.0,,180.98,Kepler-1060.xml
Kepler-1060,star,Temperature [K] errorplus,181.0,180.98,,Kepler-1060.xml
Kepler-1061,star,Metallicity [Fe/H] errorminus,0.10,,0.101,Kepler-1061.xml
Kepler-1061,star,Metallicity [Fe/H] errorminus,0.10,0.101,,Kepler-1061.xml
Kepler-1061,star,Metallicity [Fe/H] errorplus,0.10,,0.096,Kepler-1061.xml
Kepler-1061,star,Metallicity [Fe/H] errorplus,0.10,0.096,,Kepler-1061.xml
Kepler-1061,star,Temperature [K] errorminus,59.0,,59.04,Kepler-1061.xml
Kepler-1061,star,Temperature [K] errorminus,59.0,59.04,,Kepler-1061.xml
Kepler-1061,star,Temperature [K] errorplus,71.8,,71.81,Kepler-1061.xml
Kepler-1061,star,Temperature [K] errorplus,71.8,71.81,,Kepler-1061.xml
Kepler-1062,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-1062.xml
Kepler-1062,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-1062.xml
Kepler-1062,star,Temperature [K] errorplus,61.9,,61.91,Kepler-1062.xml
Kepler-1062,star,Temperature [K] errorplus,61.9,61.91,,Kepler-1062.xml
Kepler-1063,star,Metallicity [Fe/H] errorminus,0.13,,0.133,Kepler-1063.xml
Kepler-1063,star,Metallicity [Fe/H] errorminus,0.13,0.133,,Kepler-1063.xml
Kepler-1063,star,Metallicity [Fe/H] errorplus,0.15,,0.146,Kepler-1063.xml
Kepler-1063,star,Metallicity [Fe/H] errorplus,0.15,0.146,,Kepler-1063.xml
Kepler-1063,star,Temperature [K] errorminus,155.4,,155.38,Kepler-1063.xml
Kepler-1063,star,Temperature [K] errorminus,155.4,155.38,,Kepler-1063.xml
Kepler-1063,star,Temperature [K] errorplus,188.8,,188.84,Kepler-1063.xml
Kepler-1063,star,Temperature [K] errorplus,188.8,188.84,,Kepler-1063.xml
Kepler-1064,star,Metallicity [Fe/H] errorminus,0.10,,0.097,Kepler-1064.xml
Kepler-1064,star,Metallicity [Fe/H] errorminus,0.10,0.097,,Kepler-1064.xml
Kepler-1064,star,Metallicity [Fe/H] errorplus,0.10,,0.101,Kepler-1064.xml
Kepler-1064,star,Metallicity [Fe/H] errorplus,0.10,0.101,,Kepler-1064.xml
Kepler-1064,star,Temperature [K] errorminus,60.0,,59.98,Kepler-1064.xml
Kepler-1064,star,Temperature [K] errorminus,60.0,59.98,,Kepler-1064.xml
Kepler-1064,star,Temperature [K] errorplus,80.6,,80.62,Kepler-1064.xml
Kepler-1064,star,Temperature [K] errorplus,80.6,80.62,,Kepler-1064.xml
Kepler-1065,star,Metallicity [Fe/H] errorminus,0.18,,0.178,Kepler-1065.xml
Kepler-1065,star,Metallicity [Fe/H] errorminus,0.18,0.178,,Kepler-1065.xml
Kepler-1065,star,Metallicity [Fe/H] errorplus,0.14,,0.138,Kepler-1065.xml
Kepler-1065,star,Metallicity [Fe/H] errorplus,0.14,0.138,,Kepler-1065.xml
Kepler-1065,star,Temperature [K] errorminus,202.4,,202.38,Kepler-1065.xml
Kepler-1065,star,Temperature [K] errorminus,202.4,202.38,,Kepler-1065.xml
Kepler-1065,star,Temperature [K] errorplus,166.0,,166.04,Kepler-1065.xml
Kepler-1065,star,Temperature [K] errorplus,166.0,166.04,,Kepler-1065.xml
Kepler-1066,star,Metallicity [Fe/H] errorminus,0.18,,0.183,Kepler-1066.xml
Kepler-1066,star,Metallicity [Fe/H] errorminus,0.18,0.183,,Kepler-1066.xml
Kepler-1066,star,Metallicity [Fe/H] errorplus,0.14,,0.143,Kepler-1066.xml
Kepler-1066,star,Metallicity [Fe/H] errorplus,0.14,0.143,,Kepler-1066.xml
Kepler-1066,star,Temperature [K] errorminus,209.5,,209.47,Kepler-1066.xml
Kepler-1066,star,Temperature [K] errorminus,209.5,209.47,,Kepler-1066.xml
Kepler-1066,star,Temperature [K] errorplus,287.4,,287.38,Kepler-1066.xml
Kepler-1066,star,Temperature [K] errorplus,287.4,287.38,,Kepler-1066.xml
Kepler-1067,star,Metallicity [Fe/H] errorminus,0.17,,0.172,Kepler-1067.xml
Kepler-1067,star,Metallicity [Fe/H] errorminus,0.17,0.172,,Kepler-1067.xml
Kepler-1067,star,Metallicity [Fe/H] errorplus,0.13,,0.132,Kepler-1067.xml
Kepler-1067,star,Metallicity [Fe/H] errorplus,0.13,0.132,,Kepler-1067.xml
Kepler-1067,star,Temperature [K] errorminus,65.9,,65.87,Kepler-1067.xml
Kepler-1067,star,Temperature [K] errorminus,65.9,65.87,,Kepler-1067.xml
Kepler-1067,star,Temperature [K] errorplus,63.0,,63.05,Kepler-1067.xml
Kepler-1067,star,Temperature [K] errorplus,63.0,63.05,,Kepler-1067.xml
Kepler-1068,system,Declination,+46 23 33,,+46 23 32.5,Kepler-1068.xml
Kepler-1068,star,Metallicity [Fe/H] errorminus,0.18,,0.176,Kepler-1068.xml
Kepler-1068,star,Metallicity [Fe/H] errorminus,0.18,0.176,,Kepler-1068.xml
Kepler-1068,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-1068.xml
Kepler-1068,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-1068.xml
Kepler-1068,star,Temperature [K] errorminus,170.0,,169.98,Kepler-1068.xml
Kepler-1068,star,Temperature [K] errorminus,170.0,169.98,,Kepler-1068.xml
Kepler-1068,star,Temperature [K] errorplus,123.7,,123.65,Kepler-1068.xml
Kepler-1068,star,Temperature [K] errorplus,123.7,123.65,,Kepler-1068.xml
Kepler-1069,star,Metallicity [Fe/H] errorminus,0.16,,0.161,Kepler-1069.xml
Kepler-1069,star,Metallicity [Fe/H] errorminus,0.16,0.161,,Kepler-1069.xml
Kepler-1069,star,Temperature [K] errorminus,104.9,,104.94,Kepler-1069.xml
Kepler-1069,star,Temperature [K] errorminus,104.9,104.94,,Kepler-1069.xml
Kepler-1069,star,Temperature [K] errorplus,88.8,,88.79,Kepler-1069.xml
Kepler-1069,star,Temperature [K] errorplus,88.8,88.79,,Kepler-1069.xml
Kepler-107,system,Declination,+48 12 30,,+48 12 31.0,Kepler-107.xml
Kepler-107,star,Metallicity [Fe/H],0.27,,-0.092,Kepler-107.xml
Kepler-107,star,Metallicity [Fe/H],0.27,-0.092,,Kepler-107.xml
Kepler-107,star,Radius [RSun],1.411,,1.41,Kepler-107.xml
Kepler-107,star,Radius [RSun],1.411,1.41,,Kepler-107.xml
Kepler-107,star,Radius [RSun] errorminus,0.047,,0.05,Kepler-107.xml
Kepler-107,star,Radius [RSun] errorminus,0.047,0.05,,Kepler-107.xml
Kepler-107,star,Radius [RSun] errorplus,0.047,,0.05,Kepler-107.xml
Kepler-107,star,Radius [RSun] errorplus,0.047,0.05,,Kepler-107.xml
Kepler-107,system,Right ascension,19 48 06,,19 48 06.78,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days],3.179997,3.180026,,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days] errorminus,0.000011,1.2e-05,,Kepler-107.xml
Kepler-107 b,planet,Orbital period [days] errorplus,0.000011,1.2e-05,,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup],0.14216,,0.139,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup],0.14216,0.141,,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorminus,0.00547,,0.005,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorminus,0.00547,0.005,,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorplus,0.00547,,0.005,Kepler-107.xml
Kepler-107 b,planet,Radius [Rjup] errorplus,0.00547,0.005,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days],4.901425,4.901441,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days] errorminus,.000016,3e-05,,Kepler-107.xml
Kepler-107 c,planet,Orbital period [days] errorplus,0.000016,3e-05,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup],0.16495,,0.161,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup],0.16495,0.1485,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorminus,0.01640,,0.016,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorminus,0.01640,0.0058,,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorplus,0.01640,,0.016,Kepler-107.xml
Kepler-107 c,planet,Radius [Rjup] errorplus,0.01640,0.0058,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days],7.958203,7.95825,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days] errorminus,.000104,0.00011,,Kepler-107.xml
Kepler-107 d,planet,Orbital period [days] errorplus,0.000104,0.00011,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup],0.09751,,0.095,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup],0.09751,0.09492,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorminus,0.00547,,0.005,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorminus,0.00547,0.00553,,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorplus,0.00547,,0.005,Kepler-107.xml
Kepler-107 d,planet,Radius [Rjup] errorplus,0.00547,0.00553,,Kepler-107.xml
Kepler-107 e,planet,Orbital period [days],14.749049,14.749176,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup],0.31440,,0.308,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup],0.31440,0.261,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorminus,0.02278,,0.022,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorminus,0.02278,0.009,,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorplus,0.02278,,0.022,Kepler-107.xml
Kepler-107 e,planet,Radius [Rjup] errorplus,0.02278,0.009,,Kepler-107.xml
Kepler-1070,star,Metallicity [Fe/H] errorminus,0.17,,0.175,Kepler-1070.xml
Kepler-1070,star,Metallicity [Fe/H] errorminus,0.17,0.175,,Kepler-1070.xml
Kepler-1070,star,Metallicity [Fe/H] errorplus,0.13,,0.132,Kepler-1070.xml
Kepler-1070,star,Metallicity [Fe/H] errorplus,0.13,0.132,,Kepler-1070.xml
Kepler-1070,star,Temperature [K] errorminus,114.4,,114.36,Kepler-1070.xml
Kepler-1070,star,Temperature [K] errorminus,114.4,114.36,,Kepler-1070.xml
Kepler-1070,star,Temperature [K] errorplus,114.1,,114.14,Kepler-1070.xml
Kepler-1070,star,Temperature [K] errorplus,114.1,114.14,,Kepler-1070.xml
Kepler-1071,star,Metallicity [Fe/H] errorminus,0.11,,0.113,Kepler-1071.xml
Kepler-1071,star,Metallicity [Fe/H] errorminus,0.11,0.113,,Kepler-1071.xml
Kepler-1071,star,Metallicity [Fe/H] errorplus,0.11,,0.108,Kepler-1071.xml
Kepler-1071,star,Metallicity [Fe/H] errorplus,0.11,0.108,,Kepler-1071.xml
Kepler-1071,star,Temperature [K] errorminus,83.3,,83.32,Kepler-1071.xml
Kepler-1071,star,Temperature [K] errorminus,83.3,83.32,,Kepler-1071.xml
Kepler-1071,star,Temperature [K] errorplus,78.4,,78.36,Kepler-1071.xml
Kepler-1071,star,Temperature [K] errorplus,78.4,78.36,,Kepler-1071.xml
Kepler-1072,star,Metallicity [Fe/H] errorminus,0.13,,0.132,Kepler-1072.xml
Kepler-1072,star,Metallicity [Fe/H] errorminus,0.13,0.132,,Kepler-1072.xml
Kepler-1072,star,Metallicity [Fe/H] errorplus,0.13,,0.129,Kepler-1072.xml
Kepler-1072,star,Metallicity [Fe/H] errorplus,0.13,0.129,,Kepler-1072.xml
Kepler-1072,star,Temperature [K] errorminus,123.2,,123.19,Kepler-1072.xml
Kepler-1072,star,Temperature [K] errorminus,123.2,123.19,,Kepler-1072.xml
Kepler-1072,star,Temperature [K] errorplus,102.8,,102.85,Kepler-1072.xml
Kepler-1072,star,Temperature [K] errorplus,102.8,102.85,,Kepler-1072.xml
Kepler-1073,star,Metallicity [Fe/H] errorminus,0.17,,0.171,Kepler-1073.xml
Kepler-1073,star,Metallicity [Fe/H] errorminus,0.17,0.171,,Kepler-1073.xml
Kepler-1073,star,Metallicity [Fe/H] errorplus,0.14,,0.138,Kepler-1073.xml
Kepler-1073,star,Metallicity [Fe/H] errorplus,0.14,0.138,,Kepler-1073.xml
Kepler-1073,star,Temperature [K] errorminus,186.2,,186.16,Kepler-1073.xml
Kepler-1073,star,Temperature [K] errorminus,186.2,186.16,,Kepler-1073.xml
Kepler-1073,star,Temperature [K] errorplus,252.9,,252.91,Kepler-1073.xml
Kepler-1073,star,Temperature [K] errorplus,252.9,252.91,,Kepler-1073.xml
Kepler-1074,star,Temperature [K] errorminus,33.6,,33.56,Kepler-1074.xml
Kepler-1074,star,Temperature [K] errorminus,33.6,33.56,,Kepler-1074.xml
Kepler-1074,star,Temperature [K] errorplus,33.5,,33.45,Kepler-1074.xml
Kepler-1074,star,Temperature [K] errorplus,33.5,33.45,,Kepler-1074.xml
Kepler-1075,star,Metallicity [Fe/H] errorminus,0.10,,0.105,Kepler-1075.xml
Kepler-1075,star,Metallicity [Fe/H] errorminus,0.10,0.105,,Kepler-1075.xml
Kepler-1075,star,Metallicity [Fe/H] errorplus,0.11,,0.111,Kepler-1075.xml
Kepler-1075,star,Metallicity [Fe/H] errorplus,0.11,0.111,,Kepler-1075.xml
Kepler-1075,star,Temperature [K] errorminus,38.7,,38.69,Kepler-1075.xml
Kepler-1075,star,Temperature [K] errorminus,38.7,38.69,,Kepler-1075.xml
Kepler-1075,star,Temperature [K] errorplus,39.3,,39.29,Kepler-1075.xml
Kepler-1075,star,Temperature [K] errorplus,39.3,39.29,,Kepler-1075.xml
Kepler-1076,star,Metallicity [Fe/H] errorminus,0.11,,0.111,Kepler-1076.xml
Kepler-1076,star,Metallicity [Fe/H] errorminus,0.11,0.111,,Kepler-1076.xml
Kepler-1076,star,Metallicity [Fe/H] errorplus,0.10,,0.101,Kepler-1076.xml
Kepler-1076,star,Metallicity [Fe/H] errorplus,0.10,0.101,,Kepler-1076.xml
Kepler-1076,star,Temperature [K] errorminus,45.6,,45.61,Kepler-1076.xml
Kepler-1076,star,Temperature [K] errorminus,45.6,45.61,,Kepler-1076.xml
Kepler-1076,star,Temperature [K] errorplus,38.2,,38.24,Kepler-1076.xml
Kepler-1076,star,Temperature [K] errorplus,38.2,38.24,,Kepler-1076.xml
Kepler-1077,star,Metallicity [Fe/H] errorplus,0.13,,0.126,Kepler-1077.xml
Kepler-1077,star,Metallicity [Fe/H] errorplus,0.13,0.126,,Kepler-1077.xml
Kepler-1077,star,Temperature [K] errorminus,113.5,,113.54,Kepler-1077.xml
Kepler-1077,star,Temperature [K] errorminus,113.5,113.54,,Kepler-1077.xml
Kepler-1077,star,Temperature [K] errorplus,99.9,,99.93,Kepler-1077.xml
Kepler-1077,star,Temperature [K] errorplus,99.9,99.93,,Kepler-1077.xml
Kepler-1078,star,Metallicity [Fe/H] errorminus,0.19,,0.186,Kepler-1078.xml
Kepler-1078,star,Metallicity [Fe/H] errorminus,0.19,0.186,,Kepler-1078.xml
Kepler-1078,star,Metallicity [Fe/H] errorplus,0.14,,0.142,Kepler-1078.xml
Kepler-1078,star,Metallicity [Fe/H] errorplus,0.14,0.142,,Kepler-1078.xml
Kepler-1078,star,Temperature [K] errorminus,123.5,,123.53,Kepler-1078.xml
Kepler-1078,star,Temperature [K] errorminus,123.5,123.53,,Kepler-1078.xml
Kepler-1078,star,Temperature [K] errorplus,100.2,,100.22,Kepler-1078.xml
Kepler-1078,star,Temperature [K] errorplus,100.2,100.22,,Kepler-1078.xml
Kepler-1079,star,Metallicity [Fe/H] errorminus,0.13,,0.128,Kepler-1079.xml
Kepler-1079,star,Metallicity [Fe/H] errorminus,0.13,0.128,,Kepler-1079.xml
Kepler-1079,star,Metallicity [Fe/H] errorplus,0.10,,0.098,Kepler-1079.xml
Kepler-1079,star,Metallicity [Fe/H] errorplus,0.10,0.098,,Kepler-1079.xml
Kepler-1079,star,Temperature [K] errorminus,84.6,,84.62,Kepler-1079.xml
Kepler-1079,star,Temperature [K] errorminus,84.6,84.62,,Kepler-1079.xml
Kepler-1079,star,Temperature [K] errorplus,90.6,,90.64,Kepler-1079.xml
Kepler-1079,star,Temperature [K] errorplus,90.6,90.64,,Kepler-1079.xml
Kepler-108,star,Mass [MSun],0.8900,,0.87,Kepler-108.xml
Kepler-108,star,Mass [MSun],0.8900,0.87,,Kepler-108.xml
Kepler-108,star,Radius [RSun],2.192,,2.19,Kepler-108.xml
Kepler-108,star,Radius [RSun],2.192,2.19,,Kepler-108.xml
Kepler-108,star,Radius [RSun] errorminus,0.121,,0.12,Kepler-108.xml
Kepler-108,star,Radius [RSun] errorminus,0.121,0.12,,Kepler-108.xml
Kepler-108,star,Radius [RSun] errorplus,0.121,,0.12,Kepler-108.xml
Kepler-108,star,Radius [RSun] errorplus,0.121,0.12,,Kepler-108.xml
Kepler-108,star,Temperature [K] errorminus,2,,92.00,Kepler-108.xml
Kepler-108,star,Temperature [K] errorminus,2,92.0,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days],49.183921,49.18354,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days] errorminus,0.000054,0.00018,,Kepler-108.xml
Kepler-108 b,planet,Orbital period [days] errorplus,0.000054,0.00018,,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup],0.78828,,0.772,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup],0.78828,0.8529,,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorminus,0.04374,,0.043,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorminus,0.04374,0.0473,,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorplus,0.04374,,0.043,Kepler-108.xml
Kepler-108 b,planet,Radius [Rjup] errorplus,0.04374,0.0473,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup],0.74545,,0.730,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup],0.74545,0.734,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorminus,0.04648,,0.045,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorminus,0.04648,0.042,,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorplus,0.04648,,0.045,Kepler-108.xml
Kepler-108 c,planet,Radius [Rjup] errorplus,0.04648,0.042,,Kepler-108.xml
Kepler-1080,star,Metallicity [Fe/H] errorminus,0.14,,0.143,Kepler-1080.xml
Kepler-1080,star,Metallicity [Fe/H] errorminus,0.14,0.143,,Kepler-1080.xml
Kepler-1080,star,Metallicity [Fe/H] errorplus,0.15,,0.147,Kepler-1080.xml
Kepler-1080,star,Metallicity [Fe/H] errorplus,0.15,0.147,,Kepler-1080.xml
Kepler-1080,star,Temperature [K] errorminus,88.0,,87.98,Kepler-1080.xml
Kepler-1080,star,Temperature [K] errorminus,88.0,87.98,,Kepler-1080.xml
Kepler-1081,star,Metallicity [Fe/H] errorminus,0.15,,0.155,Kepler-1081.xml
Kepler-1081,star,Metallicity [Fe/H] errorminus,0.15,0.155,,Kepler-1081.xml
Kepler-1081,star,Metallicity [Fe/H] errorplus,0.14,,0.141,Kepler-1081.xml
Kepler-1081,star,Metallicity [Fe/H] errorplus,0.14,0.141,,Kepler-1081.xml
Kepler-1082,system,Declination,+50 35 55,,+50 35 54.5,Kepler-1082.xml
Kepler-1082,star,Metallicity [Fe/H] errorminus,0.12,,0.125,Kepler-1082.xml
Kepler-1082,star,Metallicity [Fe/H] errorminus,0.12,0.125,,Kepler-1082.xml
Kepler-1082,star,Metallicity [Fe/H] errorplus,0.10,,0.105,Kepler-1082.xml
Kepler-1082,star,Metallicity [Fe/H] errorplus,0.10,0.105,,Kepler-1082.xml
Kepler-1082,star,Temperature [K] errorminus,64.3,,64.28,Kepler-1082.xml
Kepler-1082,star,Temperature [K] errorminus,64.3,64.28,,Kepler-1082.xml
Kepler-1082,star,Temperature [K] errorplus,80.7,,80.65,Kepler-1082.xml
Kepler-1082,star,Temperature [K] errorplus,80.7,80.65,,Kepler-1082.xml
Kepler-1083,star,Metallicity [Fe/H] errorminus,0.17,,0.166,Kepler-1083.xml
Kepler-1083,star,Metallicity [Fe/H] errorminus,0.17,0.166,,Kepler-1083.xml
Kepler-1083,star,Metallicity [Fe/H] errorplus,0.15,,0.155,Kepler-1083.xml
Kepler-1083,star,Metallicity [Fe/H] errorplus,0.15,0.155,,Kepler-1083.xml
Kepler-1083,star,Temperature [K] errorminus,46.4,,46.43,Kepler-1083.xml
Kepler-1083,star,Temperature [K] errorminus,46.4,46.43,,Kepler-1083.xml
Kepler-1083,star,Temperature [K] errorplus,45.5,,45.47,Kepler-1083.xml
Kepler-1083,star,Temperature [K] errorplus,45.5,45.47,,Kepler-1083.xml
Kepler-1084,star,Metallicity [Fe/H] errorminus,0.11,,0.108,Kepler-1084.xml
Kepler-1084,star,Metallicity [Fe/H] errorminus,0.11,0.108,,Kepler-1084.xml
Kepler-1084,star,Metallicity [Fe/H] errorplus,0.08,,0.083,Kepler-1084.xml
Kepler-1084,star,Metallicity [Fe/H] errorplus,0.08,0.083,,Kepler-1084.xml
Kepler-1084,star,Temperature [K] errorminus,75.6,,75.56,Kepler-1084.xml
Kepler-1084,star,Temperature [K] errorminus,75.6,75.56,,Kepler-1084.xml
Kepler-1084,star,Temperature [K] errorplus,63.7,,63.72,Kepler-1084.xml
Kepler-1084,star,Temperature [K] errorplus,63.7,63.72,,Kepler-1084.xml
Kepler-1085,star,Metallicity [Fe/H] errorminus,0.16,,0.158,Kepler-1085.xml
Kepler-1085,star,Metallicity [Fe/H] errorminus,0.16,0.158,,Kepler-1085.xml
Kepler-1085,star,Metallicity [Fe/H] errorplus,0.14,,0.145,Kepler-1085.xml
Kepler-1085,star,Metallicity [Fe/H] errorplus,0.14,0.145,,Kepler-1085.xml
Kepler-1085,star,Temperature [K] errorplus,83.8,,83.83,Kepler-1085.xml
Kepler-1085,star,Temperature [K] errorplus,83.8,83.83,,Kepler-1085.xml
Kepler-1086,star,Metallicity [Fe/H] errorminus,0.13,,0.129,Kepler-1086.xml
Kepler-1086,star,Metallicity [Fe/H] errorminus,0.13,0.129,,Kepler-1086.xml
Kepler-1086,star,Metallicity [Fe/H] errorplus,0.09,,0.094,Kepler-1086.xml
Kepler-1086,star,Metallicity [Fe/H] errorplus,0.09,0.094,,Kepler-1086.xml
Kepler-1086,star,Temperature [K] errorminus,34.1,,34.14,Kepler-1086.xml
Kepler-1086,star,Temperature [K] errorminus,34.1,34.14,,Kepler-1086.xml
Kepler-1086,star,Temperature [K] errorplus,46.0,,45.98,Kepler-1086.xml
Kepler-1086,star,Temperature [K] errorplus,46.0,45.98,,Kepler-1086.xml
Kepler-1087,star,Metallicity [Fe/H] errorminus,0.26,,0.255,Kepler-1087.xml
Kepler-1087,star,Metallicity [Fe/H] errorminus,0.26,0.255,,Kepler-1087.xml
Kepler-1087,star,Metallicity [Fe/H] errorplus,0.15,,0.153,Kepler-1087.xml
